active=20: F_T=0.906522, F_V=0.613864
active=19: F_T=0.913261, F_V=0.626591
active=18: F_T=0.910435, F_V=0.636591
active=17: F_T=0.912609, F_V=0.648182
active=16: F_T=0.902391, F_V=0.648182
active=15: F_T=0.888261, F_V=0.654091
active=14: F_T=0.869348, F_V=0.638409
active=13: F_T=0.851304, F_V=0.657955
active=12: F_T=0.836304, F_V=0.652273
active=11: F_T=0.828478, F_V=0.646136
active=10: F_T=0.832609, F_V=0.687500
active=9: F_T=0.818043, F_V=0.682955
active=8: F_T=0.781957, F_V=0.679318
active=7: F_T=0.787174, F_V=0.684091
active=6: F_T=0.788261, F_V=0.688409
active=5: F_T=0.760652, F_V=0.694318
active=4: F_T=0.770652, F_V=0.689545
active=3: F_T=0.703043, F_V=0.660000
active=2: F_T=0.658913, F_V=0.625455
active=1: F_T=0.655870, F_V=0.627045
active=0: F_T=0.521739, F_V=0.482955
