N=100
P=30
R=3
1 0.005359 -0.836916 0.023457 1.220954 -0.358102 1.050844 0.192765 1.220672 -0.017757 1.054758 -0.979521 0.695162 0.063642 1.587200 -0.164803 0.981941 -1.184377 0.640055 0.428659 -0.337413 -0.950783 -0.334378 0.711224 -2.122014 -0.436658 0.770574 0.414489 1.181836 -0.008261 -0.509737 1.350422 2.000000
2 -1.975787 0.104491 -0.374457 -0.521594 -0.534070 0.573451 0.553990 0.428872 -0.999226 1.482152 -1.952727 -0.138059 -1.386409 -0.971280 -2.383194 -0.778497 0.366274 1.779515 -0.204439 -0.077327 -0.827378 1.258024 -0.120674 -1.599924 1.262509 -0.362699 -0.400246 -0.748689 0.021423 0.103395 3.226776 2.000000
3 2.449161 -0.342530 0.249371 -1.275381 0.884387 -0.595819 -1.446571 -1.008030 0.223066 0.612025 -1.270588 -1.926428 -1.847633 0.268830 1.683972 0.191965 -1.434688 0.097573 -0.170144 1.171578 -1.731620 -1.119968 0.798574 0.915398 0.899794 -0.487026 -1.039350 -1.079695 1.031058 -1.612795 0.338354 2.000000
4 -0.177213 0.224552 -0.470792 1.943465 -1.404846 0.724889 -0.631536 0.092987 -0.612542 0.972789 -0.682408 1.089700 -0.262129 -0.436470 3.189917 1.582198 -1.058400 -0.772481 0.983507 2.285878 0.326340 0.419851 0.654315 -0.079649 2.032226 -0.522373 -1.100008 -0.289168 0.618219 1.299684 0.656915 2.000000
5 2.129397 2.256551 -0.484925 -1.184623 0.922572 0.471353 0.021827 0.155877 0.904440 -0.241539 -0.601035 0.570709 -0.138331 0.307167 1.657831 -1.353778 -0.980875 0.031596 0.321313 1.353815 -0.233602 1.025306 0.483255 -0.802597 -1.570860 0.024771 -0.708871 -1.014108 0.357747 0.689678 0.993580 1.000000
6 0.346391 0.000087 0.967293 0.060385 -1.519608 0.812244 -2.793641 2.281636 -0.607657 1.393407 -1.044435 0.251205 0.240247 -1.071396 1.155075 -0.652685 0.137949 1.298932 0.406296 1.112083 -0.485988 -0.937765 1.184969 -0.837630 -0.806725 -0.347087 0.543019 -0.205327 -0.605049 1.839102 1.504607 1.000000
7 2.012457 -0.498169 -1.439247 -1.133101 0.623640 -0.461567 -0.356962 -1.345563 -1.262892 -0.196608 -0.468443 0.145477 1.577955 -0.915718 -2.296873 0.071924 0.463525 0.511896 1.608725 0.302401 0.759751 -0.028704 -0.273361 0.679847 -0.408728 1.050992 -1.169221 -1.520517 -0.933589 -0.815633 0.146729 1.000000
8 1.254500 0.279799 -0.843400 -0.320954 1.910805 0.579583 -1.476461 -0.704883 0.194352 -1.770523 1.965953 -1.289824 0.124455 -0.388861 1.480669 0.550208 0.578525 0.974601 0.801532 1.814716 -0.340165 -2.536276 -0.917356 0.639614 1.114656 0.068886 1.293141 1.305543 1.554916 -2.167928 0.191951 1.000000
9 0.908733 -0.738751 1.329861 0.301430 0.081682 0.223150 1.731289 -1.001490 -0.724935 0.644654 0.770783 -0.785762 0.172723 -0.600257 -1.518745 -0.313629 0.287198 0.655178 0.164898 -1.168071 1.056975 0.687476 0.081399 -0.259223 -0.956994 -0.266133 1.850732 -0.393511 0.099603 0.118615 2.438974 1.000000
10 -0.807166 -1.129050 0.527441 0.209048 0.730075 -0.880786 0.807365 1.212900 -2.081889 0.072743 -2.109305 -1.749630 -1.127367 0.901171 -0.046525 -1.324579 0.713739 -0.082423 -0.119396 -1.430040 -1.782102 1.904183 0.533760 1.023680 -0.551466 -1.307584 0.870616 0.436863 -1.457901 -0.690654 0.520741 1.000000
11 1.156329 -0.989864 -1.056827 0.054808 -0.488724 0.339130 -0.170886 0.271115 -1.752289 -0.292376 0.235926 -0.302758 0.535441 -0.442715 -0.979873 1.838266 -1.572323 2.194958 2.312857 0.938710 -1.058540 1.429551 -0.144496 -0.182602 0.329274 -0.046609 0.804417 -0.017983 -0.881030 -0.593080 0.544703 1.000000
