active=100: F_T=0.975500, F_V=0.563600
active=99: F_T=0.974000, F_V=0.568400
active=98: F_T=0.972700, F_V=0.573100
active=97: F_T=0.972400, F_V=0.568200
active=96: F_T=0.974300, F_V=0.567700
active=95: F_T=0.973700, F_V=0.578900
active=94: F_T=0.971700, F_V=0.583900
active=93: F_T=0.973000, F_V=0.587500
active=92: F_T=0.971900, F_V=0.578400
active=91: F_T=0.969800, F_V=0.588200
active=90: F_T=0.970700, F_V=0.586800
active=89: F_T=0.971500, F_V=0.602900
active=88: F_T=0.971800, F_V=0.595600
active=87: F_T=0.969700, F_V=0.597000
active=86: F_T=0.970800, F_V=0.593000
active=85: F_T=0.969400, F_V=0.608500
active=84: F_T=0.969400, F_V=0.604400
active=83: F_T=0.968700, F_V=0.603900
active=82: F_T=0.966300, F_V=0.609500
active=81: F_T=0.968500, F_V=0.599100
active=80: F_T=0.967600, F_V=0.617200
active=79: F_T=0.965700, F_V=0.618500
active=78: F_T=0.964500, F_V=0.616700
active=77: F_T=0.965200, F_V=0.618200
active=76: F_T=0.967100, F_V=0.616400
active=75: F_T=0.965000, F_V=0.629000
active=74: F_T=0.965000, F_V=0.631400
active=73: F_T=0.962600, F_V=0.640000
active=72: F_T=0.961300, F_V=0.642400
active=71: F_T=0.960300, F_V=0.636600
active=70: F_T=0.959900, F_V=0.649300
active=69: F_T=0.958600, F_V=0.649100
active=68: F_T=0.959300, F_V=0.641200
active=67: F_T=0.959800, F_V=0.644500
active=66: F_T=0.954000, F_V=0.652500
active=65: F_T=0.953100, F_V=0.659900
active=64: F_T=0.952900, F_V=0.668100
active=63: F_T=0.952000, F_V=0.666000
active=62: F_T=0.949200, F_V=0.666700
active=61: F_T=0.947900, F_V=0.664100
active=60: F_T=0.947000, F_V=0.667000
active=59: F_T=0.945500, F_V=0.666300
active=58: F_T=0.946500, F_V=0.666200
active=57: F_T=0.940700, F_V=0.672000
active=56: F_T=0.940800, F_V=0.680900
active=55: F_T=0.937600, F_V=0.685300
active=54: F_T=0.935300, F_V=0.685300
active=53: F_T=0.936100, F_V=0.685500
active=52: F_T=0.927400, F_V=0.688800
active=51: F_T=0.931000, F_V=0.688700
active=50: F_T=0.930800, F_V=0.691700
active=49: F_T=0.928800, F_V=0.698000
active=48: F_T=0.930900, F_V=0.695000
active=47: F_T=0.929300, F_V=0.698000
active=46: F_T=0.918200, F_V=0.713000
active=45: F_T=0.914100, F_V=0.703500
active=44: F_T=0.913400, F_V=0.705100
active=43: F_T=0.911100, F_V=0.700500
active=42: F_T=0.914100, F_V=0.699000
active=41: F_T=0.908900, F_V=0.708500
active=40: F_T=0.900000, F_V=0.711400
active=39: F_T=0.898800, F_V=0.710200
active=38: F_T=0.891000, F_V=0.712000
active=37: F_T=0.892400, F_V=0.711000
active=36: F_T=0.891800, F_V=0.711300
active=35: F_T=0.880800, F_V=0.708800
active=34: F_T=0.880700, F_V=0.719200
active=33: F_T=0.881800, F_V=0.717000
active=32: F_T=0.875300, F_V=0.720500
active=31: F_T=0.878100, F_V=0.732200
active=30: F_T=0.867400, F_V=0.730900
active=29: F_T=0.863800, F_V=0.728300
active=28: F_T=0.869300, F_V=0.730700
active=27: F_T=0.869300, F_V=0.738700
active=26: F_T=0.861200, F_V=0.733500
active=25: F_T=0.850300, F_V=0.730600
active=24: F_T=0.846900, F_V=0.725300
active=23: F_T=0.846500, F_V=0.729100
active=22: F_T=0.829800, F_V=0.733100
active=21: F_T=0.828600, F_V=0.731900
active=20: F_T=0.827500, F_V=0.727100
active=19: F_T=0.827600, F_V=0.735600
active=18: F_T=0.822400, F_V=0.732200
active=17: F_T=0.811900, F_V=0.723900
active=16: F_T=0.810100, F_V=0.729500
active=15: F_T=0.814000, F_V=0.727800
active=14: F_T=0.798500, F_V=0.727800
active=13: F_T=0.798400, F_V=0.718100
active=12: F_T=0.780600, F_V=0.719500
active=11: F_T=0.777300, F_V=0.722100
active=10: F_T=0.767900, F_V=0.704600
active=9: F_T=0.748800, F_V=0.701800
active=8: F_T=0.724800, F_V=0.688900
active=7: F_T=0.704700, F_V=0.681300
active=6: F_T=0.672800, F_V=0.664400
active=5: F_T=0.680100, F_V=0.638600
active=4: F_T=0.657700, F_V=0.648200
active=3: F_T=0.631100, F_V=0.624700
active=2: F_T=0.637700, F_V=0.624400
active=1: F_T=0.573800, F_V=0.564000
active=0: F_T=0.509600, F_V=0.510400
