active=100: F_T=0.974300, F_V=0.610100
active=99: F_T=0.972800, F_V=0.612300
active=98: F_T=0.974300, F_V=0.612900
active=97: F_T=0.971900, F_V=0.619100
active=96: F_T=0.974300, F_V=0.614100
active=95: F_T=0.972500, F_V=0.621800
active=94: F_T=0.970900, F_V=0.620200
active=93: F_T=0.971600, F_V=0.620200
active=92: F_T=0.969500, F_V=0.628900
active=91: F_T=0.971600, F_V=0.631400
active=90: F_T=0.970300, F_V=0.635000
active=89: F_T=0.969800, F_V=0.635800
active=88: F_T=0.969100, F_V=0.636600
active=87: F_T=0.970200, F_V=0.635800
active=86: F_T=0.967200, F_V=0.641100
active=85: F_T=0.966900, F_V=0.646400
active=84: F_T=0.968300, F_V=0.645700
active=83: F_T=0.968900, F_V=0.648400
active=82: F_T=0.966800, F_V=0.651700
active=81: F_T=0.965700, F_V=0.649000
active=80: F_T=0.967900, F_V=0.660700
active=79: F_T=0.968300, F_V=0.657600
active=78: F_T=0.966400, F_V=0.660400
active=77: F_T=0.962600, F_V=0.666200
active=76: F_T=0.963100, F_V=0.670600
active=75: F_T=0.964500, F_V=0.667000
active=74: F_T=0.963100, F_V=0.660900
active=73: F_T=0.962100, F_V=0.670900
active=72: F_T=0.963700, F_V=0.675100
active=71: F_T=0.962600, F_V=0.678400
active=70: F_T=0.961000, F_V=0.676100
active=69: F_T=0.958200, F_V=0.682400
active=68: F_T=0.958000, F_V=0.693000
active=67: F_T=0.958000, F_V=0.685600
active=66: F_T=0.959700, F_V=0.688600
active=65: F_T=0.956900, F_V=0.690100
active=64: F_T=0.954500, F_V=0.698800
active=63: F_T=0.953100, F_V=0.707200
active=62: F_T=0.953000, F_V=0.704400
active=61: F_T=0.952000, F_V=0.710400
active=60: F_T=0.953300, F_V=0.709500
active=59: F_T=0.949800, F_V=0.716000
active=58: F_T=0.950300, F_V=0.720700
active=57: F_T=0.950200, F_V=0.722000
active=56: F_T=0.947200, F_V=0.719600
active=55: F_T=0.945600, F_V=0.715600
active=54: F_T=0.944200, F_V=0.718800
active=53: F_T=0.945200, F_V=0.732500
active=52: F_T=0.942900, F_V=0.740100
active=51: F_T=0.936700, F_V=0.725800
active=50: F_T=0.940800, F_V=0.731700
active=49: F_T=0.937600, F_V=0.726400
active=48: F_T=0.937900, F_V=0.740000
active=47: F_T=0.935600, F_V=0.740400
active=46: F_T=0.933300, F_V=0.737000
active=45: F_T=0.932900, F_V=0.748900
active=44: F_T=0.931900, F_V=0.754900
active=43: F_T=0.930900, F_V=0.759600
active=42: F_T=0.932400, F_V=0.759800
active=41: F_T=0.927600, F_V=0.759800
active=40: F_T=0.930300, F_V=0.768300
active=39: F_T=0.928200, F_V=0.769300
active=38: F_T=0.932200, F_V=0.770900
active=37: F_T=0.923700, F_V=0.775300
active=36: F_T=0.920000, F_V=0.778300
active=35: F_T=0.922400, F_V=0.781800
active=34: F_T=0.920100, F_V=0.790100
active=33: F_T=0.923000, F_V=0.796400
active=32: F_T=0.919300, F_V=0.787800
active=31: F_T=0.919400, F_V=0.798000
active=30: F_T=0.912400, F_V=0.806900
active=29: F_T=0.915500, F_V=0.811600
active=28: F_T=0.922300, F_V=0.811200
active=27: F_T=0.919000, F_V=0.829400
active=26: F_T=0.918700, F_V=0.822400
active=25: F_T=0.926200, F_V=0.835200
active=24: F_T=0.919500, F_V=0.834900
active=23: F_T=0.913500, F_V=0.835900
active=22: F_T=0.919700, F_V=0.827700
active=21: F_T=0.920700, F_V=0.830100
active=20: F_T=0.907400, F_V=0.829900
active=19: F_T=0.909400, F_V=0.838200
active=18: F_T=0.900500, F_V=0.829500
active=17: F_T=0.903600, F_V=0.828100
active=16: F_T=0.906400, F_V=0.844700
active=15: F_T=0.900200, F_V=0.820700
active=14: F_T=0.886100, F_V=0.814300
active=13: F_T=0.890100, F_V=0.817500
active=12: F_T=0.873600, F_V=0.816800
active=11: F_T=0.870300, F_V=0.816400
active=10: F_T=0.870200, F_V=0.812100
active=9: F_T=0.854800, F_V=0.798800
active=8: F_T=0.847900, F_V=0.799800
active=7: F_T=0.831800, F_V=0.796500
active=6: F_T=0.826100, F_V=0.795900
active=5: F_T=0.792300, F_V=0.770500
active=4: F_T=0.777400, F_V=0.751500
active=3: F_T=0.758100, F_V=0.736900
active=2: F_T=0.674600, F_V=0.648700
active=1: F_T=0.654600, F_V=0.650400
active=0: F_T=0.509400, F_V=0.510600
