active=100: F_T=0.976300, F_V=0.625300
active=99: F_T=0.977800, F_V=0.619800
active=98: F_T=0.975800, F_V=0.622700
active=97: F_T=0.973700, F_V=0.625700
active=96: F_T=0.975600, F_V=0.623100
active=95: F_T=0.973200, F_V=0.641100
active=94: F_T=0.975300, F_V=0.633300
active=93: F_T=0.974000, F_V=0.640400
active=92: F_T=0.971900, F_V=0.635000
active=91: F_T=0.974400, F_V=0.636400
active=90: F_T=0.972100, F_V=0.640000
active=89: F_T=0.972200, F_V=0.636000
active=88: F_T=0.972400, F_V=0.645100
active=87: F_T=0.972600, F_V=0.651600
active=86: F_T=0.973100, F_V=0.654700
active=85: F_T=0.971900, F_V=0.659500
active=84: F_T=0.969400, F_V=0.656700
active=83: F_T=0.969200, F_V=0.660700
active=82: F_T=0.968200, F_V=0.658000
active=81: F_T=0.966800, F_V=0.666800
active=80: F_T=0.966300, F_V=0.667600
active=79: F_T=0.962700, F_V=0.662100
active=78: F_T=0.963900, F_V=0.664900
active=77: F_T=0.965000, F_V=0.674800
active=76: F_T=0.963100, F_V=0.679300
active=75: F_T=0.962800, F_V=0.679900
active=74: F_T=0.961400, F_V=0.685600
active=73: F_T=0.960800, F_V=0.676300
active=72: F_T=0.960900, F_V=0.685500
active=71: F_T=0.956100, F_V=0.688200
active=70: F_T=0.957500, F_V=0.693100
active=69: F_T=0.958800, F_V=0.694500
active=68: F_T=0.954100, F_V=0.700400
active=67: F_T=0.958900, F_V=0.702000
active=66: F_T=0.953900, F_V=0.705900
active=65: F_T=0.954800, F_V=0.697900
active=64: F_T=0.953700, F_V=0.704300
active=63: F_T=0.954200, F_V=0.702600
active=62: F_T=0.953200, F_V=0.710100
active=61: F_T=0.953100, F_V=0.716700
active=60: F_T=0.949500, F_V=0.725300
active=59: F_T=0.948800, F_V=0.718000
active=58: F_T=0.946600, F_V=0.720400
active=57: F_T=0.945900, F_V=0.729700
active=56: F_T=0.939600, F_V=0.729400
active=55: F_T=0.945500, F_V=0.730400
active=54: F_T=0.940000, F_V=0.732200
active=53: F_T=0.940800, F_V=0.728800
active=52: F_T=0.939700, F_V=0.726000
active=51: F_T=0.936700, F_V=0.729800
active=50: F_T=0.935600, F_V=0.732700
active=49: F_T=0.940000, F_V=0.737600
active=48: F_T=0.935200, F_V=0.740000
active=47: F_T=0.934300, F_V=0.747300
active=46: F_T=0.934400, F_V=0.744100
active=45: F_T=0.935600, F_V=0.739100
active=44: F_T=0.928600, F_V=0.750300
active=43: F_T=0.930100, F_V=0.753900
active=42: F_T=0.927100, F_V=0.752800
active=41: F_T=0.924700, F_V=0.755600
active=40: F_T=0.925100, F_V=0.751600
active=39: F_T=0.922800, F_V=0.763100
active=38: F_T=0.926500, F_V=0.769000
active=37: F_T=0.920100, F_V=0.762800
active=36: F_T=0.913400, F_V=0.767400
active=35: F_T=0.911200, F_V=0.768700
active=34: F_T=0.905900, F_V=0.759700
active=33: F_T=0.914800, F_V=0.759700
active=32: F_T=0.908200, F_V=0.765800
active=31: F_T=0.903800, F_V=0.764600
active=30: F_T=0.900600, F_V=0.765900
active=29: F_T=0.898700, F_V=0.774000
active=28: F_T=0.902000, F_V=0.765900
active=27: F_T=0.898100, F_V=0.779200
active=26: F_T=0.889600, F_V=0.770700
active=25: F_T=0.887500, F_V=0.779200
active=24: F_T=0.892300, F_V=0.772500
active=23: F_T=0.886000, F_V=0.783200
active=22: F_T=0.890600, F_V=0.792600
active=21: F_T=0.893700, F_V=0.801000
active=20: F_T=0.884700, F_V=0.793900
active=19: F_T=0.890000, F_V=0.804600
active=18: F_T=0.889300, F_V=0.806800
active=17: F_T=0.883000, F_V=0.805000
active=16: F_T=0.876200, F_V=0.799400
active=15: F_T=0.854100, F_V=0.790700
active=14: F_T=0.842800, F_V=0.783400
active=13: F_T=0.847200, F_V=0.793300
active=12: F_T=0.845800, F_V=0.789200
active=11: F_T=0.826400, F_V=0.783500
active=10: F_T=0.835700, F_V=0.794100
active=9: F_T=0.834500, F_V=0.796300
active=8: F_T=0.819700, F_V=0.795100
active=7: F_T=0.800100, F_V=0.763600
active=6: F_T=0.767300, F_V=0.728700
active=5: F_T=0.734700, F_V=0.707600
active=4: F_T=0.715100, F_V=0.687400
active=3: F_T=0.683300, F_V=0.672100
active=2: F_T=0.647300, F_V=0.644900
active=1: F_T=0.621700, F_V=0.627200
active=0: F_T=0.500000, F_V=0.500000
