active=40: F_T=0.975417, F_V=0.616042
active=39: F_T=0.973333, F_V=0.629583
active=38: F_T=0.972708, F_V=0.629792
active=37: F_T=0.973333, F_V=0.631667
active=36: F_T=0.973542, F_V=0.645000
active=35: F_T=0.975417, F_V=0.646250
active=34: F_T=0.974375, F_V=0.659375
active=33: F_T=0.973125, F_V=0.661458
active=32: F_T=0.973542, F_V=0.662917
active=31: F_T=0.972917, F_V=0.676875
active=30: F_T=0.976875, F_V=0.673125
active=29: F_T=0.976458, F_V=0.678125
active=28: F_T=0.972292, F_V=0.664167
active=27: F_T=0.973125, F_V=0.683542
active=26: F_T=0.971042, F_V=0.690000
active=25: F_T=0.974792, F_V=0.700000
active=24: F_T=0.965417, F_V=0.722500
active=23: F_T=0.963958, F_V=0.713750
active=22: F_T=0.965625, F_V=0.708333
active=21: F_T=0.960833, F_V=0.720833
active=20: F_T=0.961458, F_V=0.701458
active=19: F_T=0.947917, F_V=0.715417
active=18: F_T=0.943958, F_V=0.716042
active=17: F_T=0.938750, F_V=0.732500
active=16: F_T=0.928750, F_V=0.712500
active=15: F_T=0.926458, F_V=0.741042
active=14: F_T=0.906250, F_V=0.748333
active=13: F_T=0.911667, F_V=0.747083
active=12: F_T=0.906875, F_V=0.741875
active=11: F_T=0.877708, F_V=0.723958
active=10: F_T=0.857083, F_V=0.726458
active=9: F_T=0.857708, F_V=0.742917
active=8: F_T=0.863125, F_V=0.733542
active=7: F_T=0.842917, F_V=0.730000
active=6: F_T=0.812917, F_V=0.740000
active=5: F_T=0.805000, F_V=0.735208
active=4: F_T=0.734375, F_V=0.694792
active=3: F_T=0.770417, F_V=0.728125
active=2: F_T=0.679375, F_V=0.665625
active=1: F_T=0.627500, F_V=0.634375
active=0: F_T=0.500000, F_V=0.500000
