active=20: F_T=0.934583, F_V=0.678125
active=19: F_T=0.928958, F_V=0.685208
active=18: F_T=0.925000, F_V=0.708125
active=17: F_T=0.926458, F_V=0.717500
active=16: F_T=0.917917, F_V=0.710625
active=15: F_T=0.920417, F_V=0.732292
active=14: F_T=0.917917, F_V=0.737292
active=13: F_T=0.902083, F_V=0.754792
active=12: F_T=0.909583, F_V=0.745625
active=11: F_T=0.904375, F_V=0.749375
active=10: F_T=0.906875, F_V=0.777083
active=9: F_T=0.889583, F_V=0.768750
active=8: F_T=0.878542, F_V=0.770208
active=7: F_T=0.832708, F_V=0.741667
active=6: F_T=0.819792, F_V=0.733750
active=5: F_T=0.803125, F_V=0.741458
active=4: F_T=0.767500, F_V=0.718542
active=3: F_T=0.762708, F_V=0.726667
active=2: F_T=0.700417, F_V=0.654583
active=1: F_T=0.630000, F_V=0.617292
active=0: F_T=0.500000, F_V=0.500000
