N=100
P=80
R=2
1 0.735616 -0.821558 -0.637725 0.796037 1.378743 -0.571835 -0.990119 0.317935 -0.544932 -1.227390 -0.135402 -1.051050 0.657325 -1.074695 0.327774 0.116707 1.396624 1.731258 1.090998 -2.181575 1.999056 -0.067399 2.928403 -1.034814 0.320187 0.733518 -0.277410 -0.238389 1.482061 1.010456 -2.414130 -1.180946 -0.046169 -0.503248 -1.573234 -0.412994 -0.587904 -1.574776 0.213256 -0.632995 0.698583 1.326214 -0.393269 0.644826 0.640554 -0.089121 -2.203330 -0.913067 0.217489 0.703479 0.699668 -0.727072 0.260323 -1.050587 -0.659556 0.798439 -0.075849 -0.538259 -1.387800 -0.271947 -0.710363 -0.755974 -1.727241 -0.164353 -0.767841 2.417251 -0.005641 0.309590 0.054819 -0.731757 -0.082783 0.895670 -0.578022 1.719085 1.491537 -0.180875 0.568658 0.473671 -0.165600 -0.397765 5.451083 1.000000
2 -0.909334 0.051293 0.219837 1.428151 0.885716 0.453455 0.495875 -0.090085 -0.302260 1.123911 -2.469889 -1.305852 2.162408 -0.628845 0.823527 0.840129 0.272411 -0.483182 1.118216 -0.266515 -0.540089 1.031085 -0.386424 -0.067674 1.061774 -0.882792 -2.146469 0.576908 1.380486 -0.108519 0.066629 1.314719 1.868740 0.582274 -0.749682 -1.113194 0.485172 -1.436354 -0.240899 0.413527 1.872612 0.375959 -0.092115 -1.127389 0.086763 -0.062022 -0.538451 0.871759 -1.247344 0.205510 1.387000 1.798586 0.616469 0.415410 0.022024 -0.081038 -0.131858 -0.502092 1.290938 1.681244 0.050291 1.553491 0.502737 0.946802 0.602531 1.640704 0.214307 0.748470 -1.184886 -0.841990 -0.028489 -2.507216 0.980027 0.015746 -0.592617 -0.002393 1.612986 1.186055 -1.328726 0.361842 4.135674 1.000000
3 0.081128 0.631552 0.349115 0.861311 -0.570486 0.238967 -0.927324 0.053777 -0.442218 1.002698 1.207184 0.524545 1.173322 -1.531883 0.113425 2.334995 -1.234335 0.191011 -1.519362 0.894745 0.600681 -1.626386 -0.145036 -0.396094 1.223666 -1.388922 -1.081955 -0.390437 -0.015201 0.562304 -0.244572 -1.671126 -0.008817 0.640458 -0.398747 1.318932 -0.197012 -0.720675 -1.015272 1.001221 0.055461 0.084200 0.435634 2.309261 0.782475 0.026762 -0.566504 -1.148261 -0.775767 1.052684 -0.077631 0.185571 0.650403 -1.846645 -0.336373 0.412836 -0.481849 0.557058 -0.627191 -0.458039 0.099724 -1.692949 1.296656 -1.784980 1.258713 -0.029234 2.083992 0.133466 -0.048343 -0.054617 0.482839 0.402359 -0.201094 0.171065 1.821640 -1.680058 0.023164 2.626481 0.438799 -1.545451 6.391309 1.000000
4 -1.148771 1.415190 -1.303086 0.071005 0.207348 -0.085064 -0.945061 -0.299004 -1.564111 0.621862 2.206279 0.184891 1.326264 -1.787265 1.683058 0.238326 -0.122830 -0.248420 -0.441052 -0.599686 0.439481 -0.028296 0.038536 -0.035568 0.996300 -0.658616 0.206102 -0.062264 0.350183 -0.271894 0.757838 1.800656 -0.231786 1.452710 -0.669042 -1.925415 -0.110187 -0.478868 0.570162 -0.286278 0.320318 0.902081 1.175081 -0.129811 1.415956 0.702283 -0.636819 0.039500 0.660755 -0.239711 0.322077 0.564444 -0.585187 0.123423 0.586726 -0.144693 0.707831 -0.841233 -0.304000 -1.126058 0.031313 -0.242061 -1.949152 0.967579 0.443649 1.618247 -0.053672 -0.653391 1.987661 0.179429 0.986780 -2.052297 -0.736805 1.282558 -0.788236 -0.681747 0.846720 1.889195 0.388439 0.424719 1.568480 1.000000
5 0.428234 -1.387455 -1.577641 -0.706624 -0.440083 -0.538207 0.702867 -0.492236 -0.882881 -0.221601 -0.627765 -1.066805 0.873360 2.250570 0.243921 1.051739 0.504344 -0.548336 -0.922739 -0.567108 -0.754671 0.564239 0.739538 0.722978 -0.168401 0.373813 0.764486 2.135680 0.550429 1.256933 0.361701 0.485320 -1.488451 -0.333232 0.731311 0.466064 -0.715014 -0.808394 0.191425 0.860324 -1.015433 0.348539 0.435648 0.150881 -1.188025 1.529754 0.790560 0.327831 1.265269 1.724159 0.308462 -1.941779 -0.326393 0.422755 0.479042 -0.829143 -1.112732 0.775932 -0.208645 1.813960 -1.559461 -1.317159 -0.318487 1.503284 0.343143 -0.292073 -1.610112 0.905613 0.359358 1.915238 -1.827547 0.824591 2.025607 0.020122 -1.078156 -0.269481 -2.913520 0.573217 -0.249649 1.329783 2.031042 1.000000
6 0.068109 -0.003702 -0.414680 -0.741779 -0.610251 0.963595 -0.566626 -1.154014 -1.156903 -2.575017 -1.779896 -0.707695 0.480717 0.058930 0.639072 -0.199550 0.854632 0.452116 -1.821182 0.200298 0.585427 0.794641 -0.798647 2.422953 -0.260099 0.775093 -0.505139 0.871730 1.027763 0.473201 1.055190 -0.826250 1.749586 1.192063 1.239664 2.273852 -0.786389 -1.249640 -0.122764 0.423502 0.280228 -0.223005 -0.261407 -0.146807 0.188567 0.174234 0.467785 0.498661 0.841739 -0.700427 -1.298841 0.404685 -1.064784 -1.282986 0.767978 -0.044967 0.532605 0.728009 0.688648 0.362264 -1.306240 1.571718 -0.213831 0.201617 0.853157 -0.797568 0.263770 2.030238 1.099783 0.013876 -1.647938 0.041011 0.479794 0.576337 -1.031359 0.915633 -0.257939 -0.202963 2.200435 -0.180458 1.741506 1.000000
7 -0.194682 -0.606531 -0.594861 2.522316 0.823301 0.257451 1.743021 -0.657646 -0.109591 0.064785 -0.278706 -1.144763 -0.684105 1.273540 0.306942 1.655651 1.010655 -1.567498 -2.087661 1.020627 -1.110067 0.170337 0.398432 -0.361314 -0.956301 1.484382 -2.570685 -1.392276 -0.015095 -1.115265 1.113147 1.126393 0.624627 -0.056304 1.331058 -1.920437 -0.318158 0.688308 -0.955538 1.082939 -1.921974 -0.611701 1.304928 -0.496558 1.571143 -0.708838 1.416637 0.793150 0.144916 0.241256 -1.295980 -0.021259 -0.890956 -0.037542 1.358813 1.784696 -1.313436 0.233538 0.033373 -1.192622 -1.088704 1.695030 0.485951 -0.985599 0.588015 1.918742 -0.420323 0.829871 0.837747 0.194870 0.337940 1.277896 0.500577 -0.120346 0.465667 -0.702461 0.009467 0.158501 1.248201 -0.860140 0.320416 1.000000
8 0.355413 -1.476752 -1.483794 -0.045753 1.730049 0.565258 0.458356 0.691550 -1.486681 -1.061211 -0.995308 -0.373646 0.779870 0.545215 -1.976282 -0.625345 1.454582 0.267268 -0.798690 -0.337749 0.358895 -1.387131 -0.071436 -1.052360 -0.711453 1.262577 0.182991 0.796565 -0.112655 -0.694586 1.255013 0.625404 0.657920 0.091616 0.067577 -0.150012 -2.028556 -0.600720 -1.589429 -0.461545 -0.150853 0.937304 -0.700250 -0.066336 -0.033208 -1.245596 -0.284967 -2.087077 3.354889 -0.415701 0.349262 -0.078228 -2.197888 -1.057326 0.806920 1.336301 -0.221314 0.011991 -0.558191 -0.132343 -0.165745 -0.510252 -0.782749 0.229053 -0.113083 0.337729 0.535174 -0.244308 1.145501 0.782051 0.457347 0.483401 1.449442 0.030775 -0.048335 2.389382 0.303304 -0.155947 -0.772259 0.621228 5.900445 1.000000
9 -0.986346 -0.903102 0.988062 -0.732270 -0.806538 -1.133649 1.386413 0.019869 0.400115 -0.433617 1.234753 0.176490 -0.700893 -0.485204 1.452227 -0.739754 0.247160 0.859798 -0.238955 0.278189 -0.207476 0.130733 -0.952532 -0.050477 1.380218 0.605529 -1.415153 -0.823454 -0.596629 1.409269 0.189325 -0.012494 -0.061239 -0.272325 0.714985 -1.717888 -1.166820 -0.625118 -0.766211 -1.624154 1.029188 0.158246 2.460387 0.548837 0.724458 0.938302 -0.460907 -0.384606 -0.313325 1.222807 -0.383310 0.623262 -0.873664 0.935716 0.568923 0.780630 0.189292 1.791864 0.544974 -2.355221 0.941930 -1.129551 -1.412153 -1.603438 -0.664509 0.180179 1.502807 -0.310795 -0.348793 0.324078 -0.858584 -0.610544 -0.939053 1.263437 -0.350950 0.411067 -1.100640 1.800942 -0.245623 0.114393 6.041380 1.000000
10 1.080850 0.349726 -0.363719 0.926405 0.604880 -0.767920 0.272414 -0.318181 0.415191 -0.063744 0.616151 1.992224 -2.025871 0.052119 1.776866 0.106957 -0.584253 -0.850381 -0.931141 -0.426985 0.954086 -0.414832 0.735727 0.935722 0.546110 0.755890 -1.170245 -1.826289 -0.038663 1.359863 -0.209189 -1.572667 -2.588241 -0.090772 0.722892 0.977390 0.038153 -0.801952 -2.150709 -1.803341 1.201223 1.035783 -1.176218 0.335963 -1.286307 -0.389932 0.610534 -0.222333 0.027398 0.214411 -0.860022 -0.506843 0.132248 -0.586345 -1.043932 -2.058720 -0.297490 -0.990627 0.082152 1.824796 -0.230896 -1.873856 -0.416959 0.024693 -0.272402 -0.718845 -0.418159 0.524662 -0.306542 0.655971 0.297472 -0.902566 -0.284578 0.403972 -0.055531 -0.260565 0.631960 -0.245022 1.177245 0.954205 0.052909 1.000000
