active=20: F_T=0.927800, F_V=0.633958
active=19: F_T=0.922800, F_V=0.646042
active=18: F_T=0.924200, F_V=0.667500
active=17: F_T=0.910400, F_V=0.663750
active=16: F_T=0.913200, F_V=0.665833
active=15: F_T=0.906400, F_V=0.666667
active=14: F_T=0.907800, F_V=0.678750
active=13: F_T=0.906200, F_V=0.694375
active=12: F_T=0.901800, F_V=0.702708
active=11: F_T=0.885000, F_V=0.686875
active=10: F_T=0.883400, F_V=0.698542
active=9: F_T=0.878400, F_V=0.706667
active=8: F_T=0.857000, F_V=0.720000
active=7: F_T=0.837400, F_V=0.696875
active=6: F_T=0.815200, F_V=0.693542
active=5: F_T=0.790800, F_V=0.704167
active=4: F_T=0.764200, F_V=0.673333
active=3: F_T=0.692400, F_V=0.621458
active=2: F_T=0.644000, F_V=0.603333
active=1: F_T=0.663800, F_V=0.631458
active=0: F_T=0.520000, F_V=0.480833
