active=60: F_T=0.964687, F_V=0.637979
active=59: F_T=0.965313, F_V=0.635319
active=58: F_T=0.960833, F_V=0.642128
active=57: F_T=0.963125, F_V=0.652872
active=56: F_T=0.956354, F_V=0.651489
active=55: F_T=0.958646, F_V=0.656383
active=54: F_T=0.959167, F_V=0.660532
active=53: F_T=0.956354, F_V=0.660106
active=52: F_T=0.952813, F_V=0.668404
active=51: F_T=0.955729, F_V=0.669681
active=50: F_T=0.952604, F_V=0.662447
active=49: F_T=0.952604, F_V=0.669255
active=48: F_T=0.952396, F_V=0.674362
active=47: F_T=0.948542, F_V=0.671064
active=46: F_T=0.944687, F_V=0.680638
active=45: F_T=0.945625, F_V=0.685638
active=44: F_T=0.941667, F_V=0.690106
active=43: F_T=0.941250, F_V=0.694574
active=42: F_T=0.942292, F_V=0.700213
active=41: F_T=0.936146, F_V=0.703191
active=40: F_T=0.934167, F_V=0.705106
active=39: F_T=0.934063, F_V=0.700213
active=38: F_T=0.933021, F_V=0.711277
active=37: F_T=0.930104, F_V=0.714574
active=36: F_T=0.927708, F_V=0.709894
active=35: F_T=0.922187, F_V=0.723511
active=34: F_T=0.921875, F_V=0.723936
active=33: F_T=0.920417, F_V=0.729149
active=32: F_T=0.919375, F_V=0.731170
active=31: F_T=0.920208, F_V=0.730638
active=30: F_T=0.915625, F_V=0.740426
active=29: F_T=0.919688, F_V=0.744468
active=28: F_T=0.909896, F_V=0.740851
active=27: F_T=0.904167, F_V=0.738723
active=26: F_T=0.893333, F_V=0.745000
active=25: F_T=0.896146, F_V=0.744468
active=24: F_T=0.890417, F_V=0.746489
active=23: F_T=0.892396, F_V=0.741170
active=22: F_T=0.890937, F_V=0.763404
active=21: F_T=0.893750, F_V=0.763511
active=20: F_T=0.890625, F_V=0.761383
active=19: F_T=0.890625, F_V=0.769149
active=18: F_T=0.880521, F_V=0.757234
active=17: F_T=0.880938, F_V=0.771277
active=16: F_T=0.860104, F_V=0.760745
active=15: F_T=0.856458, F_V=0.766383
active=14: F_T=0.855417, F_V=0.767340
active=13: F_T=0.837292, F_V=0.767872
active=12: F_T=0.825833, F_V=0.756915
active=11: F_T=0.816563, F_V=0.742660
active=10: F_T=0.807083, F_V=0.748617
active=9: F_T=0.796250, F_V=0.745319
active=8: F_T=0.780208, F_V=0.746702
active=7: F_T=0.766771, F_V=0.742872
active=6: F_T=0.761875, F_V=0.721383
active=5: F_T=0.772396, F_V=0.733298
active=4: F_T=0.770417, F_V=0.738191
active=3: F_T=0.679271, F_V=0.651383
active=2: F_T=0.652812, F_V=0.638085
active=1: F_T=0.615208, F_V=0.610532
active=0: F_T=0.500000, F_V=0.489362
