active=80: F_T=0.961200, F_V=0.591700
active=79: F_T=0.962300, F_V=0.591300
active=78: F_T=0.962100, F_V=0.605000
active=77: F_T=0.960100, F_V=0.612200
active=76: F_T=0.958500, F_V=0.609300
active=75: F_T=0.958200, F_V=0.607000
active=74: F_T=0.957000, F_V=0.608200
active=73: F_T=0.957500, F_V=0.617200
active=72: F_T=0.956300, F_V=0.624700
active=71: F_T=0.954800, F_V=0.624800
active=70: F_T=0.954600, F_V=0.637000
active=69: F_T=0.953600, F_V=0.641800
active=68: F_T=0.952300, F_V=0.632600
active=67: F_T=0.953000, F_V=0.642000
active=66: F_T=0.950600, F_V=0.645600
active=65: F_T=0.952300, F_V=0.645700
active=64: F_T=0.950900, F_V=0.646600
active=63: F_T=0.950500, F_V=0.654100
active=62: F_T=0.950100, F_V=0.650300
active=61: F_T=0.942700, F_V=0.655900
active=60: F_T=0.949900, F_V=0.661200
active=59: F_T=0.944600, F_V=0.658900
active=58: F_T=0.941200, F_V=0.665300
active=57: F_T=0.941700, F_V=0.670000
active=56: F_T=0.942000, F_V=0.669400
active=55: F_T=0.942700, F_V=0.671700
active=54: F_T=0.937400, F_V=0.681000
active=53: F_T=0.938700, F_V=0.689100
active=52: F_T=0.941500, F_V=0.682200
active=51: F_T=0.934500, F_V=0.693600
active=50: F_T=0.933700, F_V=0.686700
active=49: F_T=0.929900, F_V=0.691200
active=48: F_T=0.928300, F_V=0.702200
active=47: F_T=0.927900, F_V=0.710000
active=46: F_T=0.925800, F_V=0.708400
active=45: F_T=0.926500, F_V=0.709900
active=44: F_T=0.922200, F_V=0.706100
active=43: F_T=0.923200, F_V=0.712100
active=42: F_T=0.919100, F_V=0.729900
active=41: F_T=0.921000, F_V=0.726000
active=40: F_T=0.915900, F_V=0.734600
active=39: F_T=0.914400, F_V=0.736500
active=38: F_T=0.913700, F_V=0.737700
active=37: F_T=0.910500, F_V=0.743800
active=36: F_T=0.912100, F_V=0.734200
active=35: F_T=0.903400, F_V=0.730600
active=34: F_T=0.899700, F_V=0.734900
active=33: F_T=0.896500, F_V=0.738900
active=32: F_T=0.899700, F_V=0.746500
active=31: F_T=0.897100, F_V=0.750300
active=30: F_T=0.894200, F_V=0.744300
active=29: F_T=0.892600, F_V=0.748100
active=28: F_T=0.900300, F_V=0.755400
active=27: F_T=0.896000, F_V=0.769100
active=26: F_T=0.896500, F_V=0.779200
active=25: F_T=0.888000, F_V=0.763200
active=24: F_T=0.885500, F_V=0.763800
active=23: F_T=0.872600, F_V=0.755400
active=22: F_T=0.872200, F_V=0.754600
active=21: F_T=0.865900, F_V=0.748000
active=20: F_T=0.860500, F_V=0.758400
active=19: F_T=0.849400, F_V=0.761200
active=18: F_T=0.852900, F_V=0.763900
active=17: F_T=0.853600, F_V=0.763700
active=16: F_T=0.853000, F_V=0.762800
active=15: F_T=0.836400, F_V=0.759700
active=14: F_T=0.818700, F_V=0.744900
active=13: F_T=0.818500, F_V=0.748100
active=12: F_T=0.798900, F_V=0.751500
active=11: F_T=0.800400, F_V=0.744800
active=10: F_T=0.782800, F_V=0.724700
active=9: F_T=0.757800, F_V=0.700200
active=8: F_T=0.738700, F_V=0.700700
active=7: F_T=0.730200, F_V=0.691500
active=6: F_T=0.749200, F_V=0.711000
active=5: F_T=0.681800, F_V=0.651500
active=4: F_T=0.675500, F_V=0.660000
active=3: F_T=0.688900, F_V=0.674000
active=2: F_T=0.636100, F_V=0.623800
active=1: F_T=0.592600, F_V=0.585900
active=0: F_T=0.500000, F_V=0.500000
