active=20: F_T=0.711700, F_V=0.491100
active=19: F_T=0.713800, F_V=0.496800
active=18: F_T=0.708000, F_V=0.508600
active=17: F_T=0.698200, F_V=0.505500
active=16: F_T=0.693000, F_V=0.510600
active=15: F_T=0.684700, F_V=0.521000
active=14: F_T=0.677800, F_V=0.517700
active=13: F_T=0.682400, F_V=0.521700
active=12: F_T=0.666100, F_V=0.534400
active=11: F_T=0.656700, F_V=0.534900
active=10: F_T=0.658600, F_V=0.542000
active=9: F_T=0.649400, F_V=0.539700
active=8: F_T=0.652500, F_V=0.552200
active=7: F_T=0.633000, F_V=0.541000
active=6: F_T=0.618600, F_V=0.536000
active=5: F_T=0.606300, F_V=0.532400
active=4: F_T=0.621100, F_V=0.565600
active=3: F_T=0.615900, F_V=0.570400
active=2: F_T=0.590800, F_V=0.563200
active=1: F_T=0.559300, F_V=0.553200
active=0: F_T=0.500000, F_V=0.500000
