active=50: F_T=0.931500, F_V=0.686900
active=49: F_T=0.927900, F_V=0.691100
active=48: F_T=0.926200, F_V=0.700000
active=47: F_T=0.925000, F_V=0.700700
active=46: F_T=0.919400, F_V=0.699500
active=45: F_T=0.924000, F_V=0.699700
active=44: F_T=0.919600, F_V=0.705500
active=43: F_T=0.917400, F_V=0.707500
active=42: F_T=0.918400, F_V=0.712300
active=41: F_T=0.910200, F_V=0.731100
active=40: F_T=0.910100, F_V=0.721400
active=39: F_T=0.908200, F_V=0.731100
active=38: F_T=0.914500, F_V=0.725200
active=37: F_T=0.906900, F_V=0.738800
active=36: F_T=0.910600, F_V=0.736600
active=35: F_T=0.904700, F_V=0.743900
active=34: F_T=0.904000, F_V=0.751300
active=33: F_T=0.902500, F_V=0.745100
active=32: F_T=0.908400, F_V=0.754100
active=31: F_T=0.904000, F_V=0.752400
active=30: F_T=0.902700, F_V=0.752100
active=29: F_T=0.899600, F_V=0.760600
active=28: F_T=0.896200, F_V=0.761600
active=27: F_T=0.888700, F_V=0.758900
active=26: F_T=0.896300, F_V=0.762400
active=25: F_T=0.892500, F_V=0.758000
active=24: F_T=0.879600, F_V=0.767200
active=23: F_T=0.887700, F_V=0.773400
active=22: F_T=0.885100, F_V=0.780500
active=21: F_T=0.878800, F_V=0.777000
active=20: F_T=0.871700, F_V=0.770800
active=19: F_T=0.866300, F_V=0.757200
active=18: F_T=0.863500, F_V=0.771900
active=17: F_T=0.855000, F_V=0.768300
active=16: F_T=0.849500, F_V=0.763100
active=15: F_T=0.845300, F_V=0.767600
active=14: F_T=0.854900, F_V=0.776200
active=13: F_T=0.840100, F_V=0.770400
active=12: F_T=0.822800, F_V=0.762500
active=11: F_T=0.829200, F_V=0.766400
active=10: F_T=0.830600, F_V=0.782700
active=9: F_T=0.821900, F_V=0.770500
active=8: F_T=0.810800, F_V=0.754600
active=7: F_T=0.794900, F_V=0.749300
active=6: F_T=0.770400, F_V=0.735900
active=5: F_T=0.748600, F_V=0.719400
active=4: F_T=0.723200, F_V=0.695100
active=3: F_T=0.694800, F_V=0.674800
active=2: F_T=0.658100, F_V=0.631000
active=1: F_T=0.566800, F_V=0.571700
active=0: F_T=0.500000, F_V=0.500000
