active=40: F_T=1.000000, F_V=0.555000
active=39: F_T=1.000000, F_V=0.608750
active=38: F_T=1.000000, F_V=0.580000
active=37: F_T=1.000000, F_V=0.605000
active=36: F_T=1.000000, F_V=0.657500
active=35: F_T=1.000000, F_V=0.678750
active=34: F_T=1.000000, F_V=0.666250
active=33: F_T=1.000000, F_V=0.660000
active=32: F_T=1.000000, F_V=0.698750
active=31: F_T=1.000000, F_V=0.747500
active=30: F_T=1.000000, F_V=0.743750
active=29: F_T=1.000000, F_V=0.731250
active=28: F_T=1.000000, F_V=0.716250
active=27: F_T=1.000000, F_V=0.746250
active=26: F_T=1.000000, F_V=0.786250
active=25: F_T=1.000000, F_V=0.765000
active=24: F_T=1.000000, F_V=0.776250
active=23: F_T=1.000000, F_V=0.757500
active=22: F_T=1.000000, F_V=0.765000
active=21: F_T=1.000000, F_V=0.796250
active=20: F_T=1.000000, F_V=0.805000
active=19: F_T=1.000000, F_V=0.893750
active=18: F_T=1.000000, F_V=0.877500
active=17: F_T=1.000000, F_V=0.902500
active=16: F_T=1.000000, F_V=0.932500
active=15: F_T=1.000000, F_V=0.933750
active=14: F_T=1.000000, F_V=0.922500
active=13: F_T=1.000000, F_V=0.917500
active=12: F_T=1.000000, F_V=0.890000
active=11: F_T=1.000000, F_V=0.875000
active=10: F_T=1.000000, F_V=0.887500
active=9: F_T=1.000000, F_V=0.882500
active=8: F_T=1.000000, F_V=0.920000
active=7: F_T=1.000000, F_V=0.873750
active=6: F_T=1.000000, F_V=0.867500
active=5: F_T=1.000000, F_V=0.877500
active=4: F_T=1.000000, F_V=0.833750
active=3: F_T=1.000000, F_V=0.893750
active=2: F_T=0.950000, F_V=0.856250
active=1: F_T=0.717000, F_V=0.702500
active=0: F_T=0.600000, F_V=0.500000
