active=100: F_T=1.000000, F_V=0.530600
active=99: F_T=1.000000, F_V=0.533000
active=98: F_T=1.000000, F_V=0.549400
active=97: F_T=1.000000, F_V=0.533400
active=96: F_T=1.000000, F_V=0.540200
active=95: F_T=1.000000, F_V=0.536200
active=94: F_T=1.000000, F_V=0.553800
active=93: F_T=1.000000, F_V=0.553600
active=92: F_T=1.000000, F_V=0.549400
active=91: F_T=1.000000, F_V=0.573000
active=90: F_T=1.000000, F_V=0.561400
active=89: F_T=1.000000, F_V=0.583200
active=88: F_T=1.000000, F_V=0.574600
active=87: F_T=1.000000, F_V=0.575200
active=86: F_T=1.000000, F_V=0.577800
active=85: F_T=1.000000, F_V=0.575800
active=84: F_T=1.000000, F_V=0.586400
active=83: F_T=1.000000, F_V=0.594600
active=82: F_T=1.000000, F_V=0.591200
active=81: F_T=1.000000, F_V=0.593400
active=80: F_T=1.000000, F_V=0.606400
active=79: F_T=1.000000, F_V=0.606400
active=78: F_T=1.000000, F_V=0.616200
active=77: F_T=1.000000, F_V=0.617400
active=76: F_T=1.000000, F_V=0.619800
active=75: F_T=1.000000, F_V=0.628400
active=74: F_T=1.000000, F_V=0.634400
active=73: F_T=1.000000, F_V=0.642200
active=72: F_T=1.000000, F_V=0.641200
active=71: F_T=1.000000, F_V=0.642000
active=70: F_T=1.000000, F_V=0.646800
active=69: F_T=1.000000, F_V=0.654200
active=68: F_T=1.000000, F_V=0.650800
active=67: F_T=0.999800, F_V=0.650400
active=66: F_T=0.999800, F_V=0.661000
active=65: F_T=1.000000, F_V=0.653800
active=64: F_T=0.999600, F_V=0.675600
active=63: F_T=1.000000, F_V=0.667200
active=62: F_T=0.999800, F_V=0.681000
active=61: F_T=0.999400, F_V=0.681200
active=60: F_T=0.998000, F_V=0.683800
active=59: F_T=0.997400, F_V=0.690200
active=58: F_T=0.998000, F_V=0.697200
active=57: F_T=0.997000, F_V=0.689000
active=56: F_T=0.996200, F_V=0.694000
active=55: F_T=0.996200, F_V=0.691400
active=54: F_T=0.994600, F_V=0.702600
active=53: F_T=0.994800, F_V=0.682800
active=52: F_T=0.993600, F_V=0.691000
active=51: F_T=0.990800, F_V=0.706200
active=50: F_T=0.992400, F_V=0.705200
active=49: F_T=0.993000, F_V=0.699400
active=48: F_T=0.988800, F_V=0.709200
active=47: F_T=0.990800, F_V=0.699600
active=46: F_T=0.988200, F_V=0.710200
active=45: F_T=0.985800, F_V=0.713000
active=44: F_T=0.984600, F_V=0.717200
active=43: F_T=0.984600, F_V=0.703200
active=42: F_T=0.984600, F_V=0.712200
active=41: F_T=0.986000, F_V=0.735200
active=40: F_T=0.985600, F_V=0.718600
active=39: F_T=0.982400, F_V=0.721600
active=38: F_T=0.983400, F_V=0.715200
active=37: F_T=0.981600, F_V=0.735200
active=36: F_T=0.981600, F_V=0.737000
active=35: F_T=0.979400, F_V=0.730400
active=34: F_T=0.977400, F_V=0.748400
active=33: F_T=0.977800, F_V=0.752800
active=32: F_T=0.972200, F_V=0.743000
active=31: F_T=0.967200, F_V=0.755600
active=30: F_T=0.966600, F_V=0.748000
active=29: F_T=0.964400, F_V=0.754000
active=28: F_T=0.965000, F_V=0.769000
active=27: F_T=0.954000, F_V=0.756000
active=26: F_T=0.952200, F_V=0.761200
active=25: F_T=0.940600, F_V=0.764800
active=24: F_T=0.942200, F_V=0.768800
active=23: F_T=0.940400, F_V=0.766600
active=22: F_T=0.934000, F_V=0.765800
active=21: F_T=0.939600, F_V=0.771200
active=20: F_T=0.932200, F_V=0.779600
active=19: F_T=0.921400, F_V=0.759200
active=18: F_T=0.901200, F_V=0.764400
active=17: F_T=0.899000, F_V=0.783400
active=16: F_T=0.908600, F_V=0.784800
active=15: F_T=0.901400, F_V=0.782000
active=14: F_T=0.898400, F_V=0.785400
active=13: F_T=0.874600, F_V=0.788000
active=12: F_T=0.887800, F_V=0.799400
active=11: F_T=0.870800, F_V=0.776000
active=10: F_T=0.833200, F_V=0.767400
active=9: F_T=0.833200, F_V=0.776400
active=8: F_T=0.837000, F_V=0.764000
active=7: F_T=0.821000, F_V=0.731600
active=6: F_T=0.817600, F_V=0.747200
active=5: F_T=0.804200, F_V=0.724600
active=4: F_T=0.780000, F_V=0.735600
active=3: F_T=0.763800, F_V=0.723600
active=2: F_T=0.695200, F_V=0.661400
active=1: F_T=0.554400, F_V=0.555600
active=0: F_T=0.520000, F_V=0.480000
