active=80: F_T=0.964583, F_V=0.615312
active=79: F_T=0.965417, F_V=0.612292
active=78: F_T=0.963542, F_V=0.620625
active=77: F_T=0.965938, F_V=0.620521
active=76: F_T=0.964583, F_V=0.629063
active=75: F_T=0.963750, F_V=0.628750
active=74: F_T=0.964375, F_V=0.628125
active=73: F_T=0.963333, F_V=0.634792
active=72: F_T=0.960938, F_V=0.633438
active=71: F_T=0.962396, F_V=0.638125
active=70: F_T=0.960625, F_V=0.644896
active=69: F_T=0.959896, F_V=0.652188
active=68: F_T=0.958333, F_V=0.648750
active=67: F_T=0.960521, F_V=0.649688
active=66: F_T=0.957500, F_V=0.658021
active=65: F_T=0.956563, F_V=0.661771
active=64: F_T=0.955313, F_V=0.660417
active=63: F_T=0.953854, F_V=0.664896
active=62: F_T=0.953333, F_V=0.666875
active=61: F_T=0.951146, F_V=0.681875
active=60: F_T=0.953229, F_V=0.676771
active=59: F_T=0.951458, F_V=0.680208
active=58: F_T=0.948542, F_V=0.683333
active=57: F_T=0.949479, F_V=0.684375
active=56: F_T=0.947083, F_V=0.691354
active=55: F_T=0.948542, F_V=0.686354
active=54: F_T=0.944167, F_V=0.700208
active=53: F_T=0.946667, F_V=0.693333
active=52: F_T=0.944062, F_V=0.699375
active=51: F_T=0.941979, F_V=0.706875
active=50: F_T=0.942083, F_V=0.703750
active=49: F_T=0.941875, F_V=0.702187
active=48: F_T=0.936771, F_V=0.709063
active=47: F_T=0.935625, F_V=0.716562
active=46: F_T=0.938646, F_V=0.717083
active=45: F_T=0.934583, F_V=0.721146
active=44: F_T=0.937812, F_V=0.722083
active=43: F_T=0.930833, F_V=0.729062
active=42: F_T=0.934479, F_V=0.732292
active=41: F_T=0.933021, F_V=0.734583
active=40: F_T=0.930417, F_V=0.739583
active=39: F_T=0.927813, F_V=0.731771
active=38: F_T=0.925313, F_V=0.746458
active=37: F_T=0.927292, F_V=0.737604
active=36: F_T=0.924792, F_V=0.734062
active=35: F_T=0.917813, F_V=0.738646
active=34: F_T=0.913958, F_V=0.744687
active=33: F_T=0.921354, F_V=0.743958
active=32: F_T=0.915625, F_V=0.743229
active=31: F_T=0.915729, F_V=0.750104
active=30: F_T=0.908958, F_V=0.761042
active=29: F_T=0.900938, F_V=0.755521
active=28: F_T=0.902917, F_V=0.759583
active=27: F_T=0.897708, F_V=0.751146
active=26: F_T=0.899583, F_V=0.753958
active=25: F_T=0.901354, F_V=0.766875
active=24: F_T=0.900937, F_V=0.770000
active=23: F_T=0.897708, F_V=0.772500
active=22: F_T=0.901042, F_V=0.766875
active=21: F_T=0.899688, F_V=0.774583
active=20: F_T=0.903333, F_V=0.773854
active=19: F_T=0.891563, F_V=0.774583
active=18: F_T=0.887292, F_V=0.774792
active=17: F_T=0.886146, F_V=0.775937
active=16: F_T=0.886354, F_V=0.780417
active=15: F_T=0.876771, F_V=0.775521
active=14: F_T=0.877500, F_V=0.783229
active=13: F_T=0.861667, F_V=0.774375
active=12: F_T=0.856042, F_V=0.778333
active=11: F_T=0.857917, F_V=0.796875
active=10: F_T=0.868750, F_V=0.801771
active=9: F_T=0.859583, F_V=0.802812
active=8: F_T=0.835729, F_V=0.779896
active=7: F_T=0.815312, F_V=0.763958
active=6: F_T=0.817187, F_V=0.768229
active=5: F_T=0.751979, F_V=0.718750
active=4: F_T=0.747708, F_V=0.720104
active=3: F_T=0.702604, F_V=0.678958
active=2: F_T=0.647604, F_V=0.639271
active=1: F_T=0.611667, F_V=0.600104
active=0: F_T=0.500000, F_V=0.500000
