active=40: F_T=0.962800, F_V=0.560800
active=39: F_T=0.962800, F_V=0.567600
active=38: F_T=0.959400, F_V=0.575800
active=37: F_T=0.957400, F_V=0.599000
active=36: F_T=0.956600, F_V=0.590200
active=35: F_T=0.954800, F_V=0.586800
active=34: F_T=0.954800, F_V=0.595600
active=33: F_T=0.953800, F_V=0.608800
active=32: F_T=0.943600, F_V=0.608200
active=31: F_T=0.946800, F_V=0.615000
active=30: F_T=0.940600, F_V=0.630000
active=29: F_T=0.938400, F_V=0.627000
active=28: F_T=0.928200, F_V=0.633000
active=27: F_T=0.931000, F_V=0.641400
active=26: F_T=0.927600, F_V=0.639600
active=25: F_T=0.924800, F_V=0.652600
active=24: F_T=0.919400, F_V=0.663600
active=23: F_T=0.913600, F_V=0.675600
active=22: F_T=0.917600, F_V=0.683400
active=21: F_T=0.918800, F_V=0.697400
active=20: F_T=0.913600, F_V=0.705000
active=19: F_T=0.903200, F_V=0.702600
active=18: F_T=0.901000, F_V=0.716200
active=17: F_T=0.894800, F_V=0.718000
active=16: F_T=0.878400, F_V=0.700400
active=15: F_T=0.856800, F_V=0.702200
active=14: F_T=0.843600, F_V=0.685600
active=13: F_T=0.820600, F_V=0.683000
active=12: F_T=0.806800, F_V=0.698600
active=11: F_T=0.804600, F_V=0.698200
active=10: F_T=0.806600, F_V=0.702200
active=9: F_T=0.795800, F_V=0.693000
active=8: F_T=0.798200, F_V=0.697800
active=7: F_T=0.799200, F_V=0.722400
active=6: F_T=0.836400, F_V=0.749400
active=5: F_T=0.791200, F_V=0.749600
active=4: F_T=0.743800, F_V=0.706000
active=3: F_T=0.729000, F_V=0.695400
active=2: F_T=0.665000, F_V=0.642600
active=1: F_T=0.618400, F_V=0.588800
active=0: F_T=0.520000, F_V=0.480000
