active=20: F_T=0.850260, F_V=0.789105
active=19: F_T=0.840313, F_V=0.791421
active=18: F_T=0.846094, F_V=0.792526
active=17: F_T=0.831979, F_V=0.784105
active=16: F_T=0.817135, F_V=0.770842
active=15: F_T=0.808854, F_V=0.768158
active=14: F_T=0.804323, F_V=0.758526
active=13: F_T=0.806927, F_V=0.750842
active=12: F_T=0.786042, F_V=0.740684
active=11: F_T=0.766354, F_V=0.721158
active=10: F_T=0.767083, F_V=0.731684
active=9: F_T=0.755313, F_V=0.718737
active=8: F_T=0.748229, F_V=0.711789
active=7: F_T=0.738646, F_V=0.701158
active=6: F_T=0.728177, F_V=0.709053
active=5: F_T=0.721458, F_V=0.689105
active=4: F_T=0.694323, F_V=0.677737
active=3: F_T=0.682292, F_V=0.674526
active=2: F_T=0.699115, F_V=0.691053
active=1: F_T=0.660208, F_V=0.660316
active=0: F_T=0.500000, F_V=0.494737
