active=60: F_T=0.999792, F_V=0.640417
active=59: F_T=0.999375, F_V=0.644375
active=58: F_T=0.998542, F_V=0.665000
active=57: F_T=0.998958, F_V=0.660000
active=56: F_T=0.998125, F_V=0.676250
active=55: F_T=0.998958, F_V=0.679375
active=54: F_T=0.997500, F_V=0.663958
active=53: F_T=0.996042, F_V=0.683958
active=52: F_T=0.991875, F_V=0.689167
active=51: F_T=0.991458, F_V=0.693542
active=50: F_T=0.992292, F_V=0.685625
active=49: F_T=0.989792, F_V=0.702708
active=48: F_T=0.989167, F_V=0.697083
active=47: F_T=0.987500, F_V=0.701458
active=46: F_T=0.985417, F_V=0.709167
active=45: F_T=0.986667, F_V=0.718750
active=44: F_T=0.984167, F_V=0.715625
active=43: F_T=0.981042, F_V=0.721250
active=42: F_T=0.980417, F_V=0.736042
active=41: F_T=0.981250, F_V=0.721458
active=40: F_T=0.978125, F_V=0.729792
active=39: F_T=0.978125, F_V=0.741250
active=38: F_T=0.976458, F_V=0.736042
active=37: F_T=0.977500, F_V=0.748333
active=36: F_T=0.973958, F_V=0.742708
active=35: F_T=0.972708, F_V=0.758333
active=34: F_T=0.971458, F_V=0.745833
active=33: F_T=0.971458, F_V=0.770000
active=32: F_T=0.966667, F_V=0.768333
active=31: F_T=0.971042, F_V=0.765208
active=30: F_T=0.966042, F_V=0.757083
active=29: F_T=0.965833, F_V=0.762500
active=28: F_T=0.963125, F_V=0.780000
active=27: F_T=0.965625, F_V=0.789167
active=26: F_T=0.963958, F_V=0.800625
active=25: F_T=0.964583, F_V=0.786042
active=24: F_T=0.958958, F_V=0.792917
active=23: F_T=0.958750, F_V=0.790625
active=22: F_T=0.958542, F_V=0.799375
active=21: F_T=0.955208, F_V=0.792292
active=20: F_T=0.954792, F_V=0.786667
active=19: F_T=0.948542, F_V=0.805833
active=18: F_T=0.947083, F_V=0.791042
active=17: F_T=0.943125, F_V=0.791875
active=16: F_T=0.938750, F_V=0.807708
active=15: F_T=0.939583, F_V=0.811042
active=14: F_T=0.927917, F_V=0.805000
active=13: F_T=0.926667, F_V=0.807500
active=12: F_T=0.922917, F_V=0.803750
active=11: F_T=0.915833, F_V=0.794792
active=10: F_T=0.900417, F_V=0.821250
active=9: F_T=0.896042, F_V=0.806667
active=8: F_T=0.888958, F_V=0.810417
active=7: F_T=0.874375, F_V=0.800208
active=6: F_T=0.851250, F_V=0.788125
active=5: F_T=0.883542, F_V=0.808958
active=4: F_T=0.863333, F_V=0.809375
active=3: F_T=0.862917, F_V=0.822500
active=2: F_T=0.810625, F_V=0.778542
active=1: F_T=0.728333, F_V=0.718958
active=0: F_T=0.500000, F_V=0.500000
