active=100: F_T=0.981500, F_V=0.633000
active=99: F_T=0.981700, F_V=0.626400
active=98: F_T=0.981200, F_V=0.626300
active=97: F_T=0.979000, F_V=0.632100
active=96: F_T=0.980600, F_V=0.636800
active=95: F_T=0.978900, F_V=0.631000
active=94: F_T=0.980700, F_V=0.637400
active=93: F_T=0.978100, F_V=0.647500
active=92: F_T=0.980300, F_V=0.641400
active=91: F_T=0.978600, F_V=0.651300
active=90: F_T=0.977800, F_V=0.648800
active=89: F_T=0.978600, F_V=0.648100
active=88: F_T=0.976500, F_V=0.656300
active=87: F_T=0.978100, F_V=0.656700
active=86: F_T=0.977900, F_V=0.663700
active=85: F_T=0.976100, F_V=0.655700
active=84: F_T=0.976000, F_V=0.663700
active=83: F_T=0.977400, F_V=0.664200
active=82: F_T=0.977900, F_V=0.673300
active=81: F_T=0.975800, F_V=0.677600
active=80: F_T=0.974600, F_V=0.672400
active=79: F_T=0.975800, F_V=0.671100
active=78: F_T=0.975400, F_V=0.681400
active=77: F_T=0.975200, F_V=0.687700
active=76: F_T=0.973800, F_V=0.683500
active=75: F_T=0.974100, F_V=0.688800
active=74: F_T=0.974800, F_V=0.693200
active=73: F_T=0.973500, F_V=0.706100
active=72: F_T=0.969300, F_V=0.702800
active=71: F_T=0.970200, F_V=0.704400
active=70: F_T=0.966700, F_V=0.705500
active=69: F_T=0.969300, F_V=0.708700
active=68: F_T=0.966800, F_V=0.714500
active=67: F_T=0.967800, F_V=0.713500
active=66: F_T=0.966700, F_V=0.713700
active=65: F_T=0.964400, F_V=0.721500
active=64: F_T=0.966200, F_V=0.724200
active=63: F_T=0.967500, F_V=0.723900
active=62: F_T=0.964200, F_V=0.732700
active=61: F_T=0.961900, F_V=0.739800
active=60: F_T=0.963200, F_V=0.736600
active=59: F_T=0.964700, F_V=0.738400
active=58: F_T=0.963000, F_V=0.743700
active=57: F_T=0.962000, F_V=0.749900
active=56: F_T=0.960800, F_V=0.747100
active=55: F_T=0.955800, F_V=0.752700
active=54: F_T=0.955300, F_V=0.752600
active=53: F_T=0.955400, F_V=0.751500
active=52: F_T=0.954400, F_V=0.751600
active=51: F_T=0.957600, F_V=0.763200
active=50: F_T=0.957300, F_V=0.768100
active=49: F_T=0.951500, F_V=0.767600
active=48: F_T=0.948300, F_V=0.768300
active=47: F_T=0.952900, F_V=0.770600
active=46: F_T=0.948600, F_V=0.779600
active=45: F_T=0.945700, F_V=0.785600
active=44: F_T=0.948900, F_V=0.790300
active=43: F_T=0.945700, F_V=0.788800
active=42: F_T=0.942600, F_V=0.796800
active=41: F_T=0.943700, F_V=0.798400
active=40: F_T=0.942300, F_V=0.797700
active=39: F_T=0.940400, F_V=0.797600
active=38: F_T=0.942100, F_V=0.806600
active=37: F_T=0.938100, F_V=0.787100
active=36: F_T=0.933800, F_V=0.787100
active=35: F_T=0.929500, F_V=0.794100
active=34: F_T=0.922200, F_V=0.795300
active=33: F_T=0.921600, F_V=0.792900
active=32: F_T=0.924800, F_V=0.792500
active=31: F_T=0.917000, F_V=0.799100
active=30: F_T=0.904900, F_V=0.789100
active=29: F_T=0.908300, F_V=0.789100
active=28: F_T=0.902900, F_V=0.799900
active=27: F_T=0.913400, F_V=0.817600
active=26: F_T=0.910800, F_V=0.799800
active=25: F_T=0.914900, F_V=0.812500
active=24: F_T=0.912000, F_V=0.810300
active=23: F_T=0.908500, F_V=0.816000
active=22: F_T=0.897900, F_V=0.815300
active=21: F_T=0.896000, F_V=0.821900
active=20: F_T=0.889200, F_V=0.824400
active=19: F_T=0.888800, F_V=0.821800
active=18: F_T=0.886400, F_V=0.826000
active=17: F_T=0.893200, F_V=0.834600
active=16: F_T=0.898100, F_V=0.831700
active=15: F_T=0.892300, F_V=0.836400
active=14: F_T=0.877000, F_V=0.827700
active=13: F_T=0.875000, F_V=0.822700
active=12: F_T=0.853300, F_V=0.799700
active=11: F_T=0.843800, F_V=0.787400
active=10: F_T=0.822200, F_V=0.770400
active=9: F_T=0.818300, F_V=0.766800
active=8: F_T=0.803600, F_V=0.760600
active=7: F_T=0.775100, F_V=0.748500
active=6: F_T=0.775700, F_V=0.750500
active=5: F_T=0.771700, F_V=0.740900
active=4: F_T=0.732000, F_V=0.715100
active=3: F_T=0.716100, F_V=0.692300
active=2: F_T=0.699300, F_V=0.691100
active=1: F_T=0.627300, F_V=0.632000
active=0: F_T=0.500000, F_V=0.500000
