active=40: F_T=0.884600, F_V=0.637200
active=39: F_T=0.882700, F_V=0.644300
active=38: F_T=0.881300, F_V=0.653200
active=37: F_T=0.879400, F_V=0.654500
active=36: F_T=0.873800, F_V=0.651200
active=35: F_T=0.867500, F_V=0.671800
active=34: F_T=0.869000, F_V=0.667800
active=33: F_T=0.865100, F_V=0.679300
active=32: F_T=0.867100, F_V=0.686200
active=31: F_T=0.863300, F_V=0.687800
active=30: F_T=0.861500, F_V=0.696500
active=29: F_T=0.868800, F_V=0.704400
active=28: F_T=0.875200, F_V=0.713300
active=27: F_T=0.860000, F_V=0.718400
active=26: F_T=0.863900, F_V=0.711500
active=25: F_T=0.853300, F_V=0.710000
active=24: F_T=0.843200, F_V=0.723300
active=23: F_T=0.835100, F_V=0.719800
active=22: F_T=0.833600, F_V=0.725600
active=21: F_T=0.828000, F_V=0.727700
active=20: F_T=0.837300, F_V=0.723800
active=19: F_T=0.825900, F_V=0.736400
active=18: F_T=0.825100, F_V=0.739800
active=17: F_T=0.815800, F_V=0.734700
active=16: F_T=0.809500, F_V=0.725700
active=15: F_T=0.809900, F_V=0.732900
active=14: F_T=0.810000, F_V=0.735600
active=13: F_T=0.803700, F_V=0.747700
active=12: F_T=0.795800, F_V=0.736300
active=11: F_T=0.798300, F_V=0.747800
active=10: F_T=0.794600, F_V=0.753200
active=9: F_T=0.770600, F_V=0.724800
active=8: F_T=0.783700, F_V=0.738500
active=7: F_T=0.764400, F_V=0.723300
active=6: F_T=0.747000, F_V=0.717200
active=5: F_T=0.717600, F_V=0.671200
active=4: F_T=0.722100, F_V=0.688100
active=3: F_T=0.704300, F_V=0.674800
active=2: F_T=0.636300, F_V=0.624500
active=1: F_T=0.579300, F_V=0.574300
active=0: F_T=0.500000, F_V=0.500000
