active=100: F_T=0.978400, F_V=0.618776
active=99: F_T=0.976800, F_V=0.637245
active=98: F_T=0.976200, F_V=0.623673
active=97: F_T=0.975900, F_V=0.629592
active=96: F_T=0.975800, F_V=0.638571
active=95: F_T=0.976800, F_V=0.640510
active=94: F_T=0.975900, F_V=0.636224
active=93: F_T=0.976000, F_V=0.643878
active=92: F_T=0.975200, F_V=0.644184
active=91: F_T=0.976400, F_V=0.653878
active=90: F_T=0.973200, F_V=0.646735
active=89: F_T=0.974700, F_V=0.656633
active=88: F_T=0.974000, F_V=0.651224
active=87: F_T=0.972700, F_V=0.655204
active=86: F_T=0.971000, F_V=0.658673
active=85: F_T=0.973200, F_V=0.665714
active=84: F_T=0.973000, F_V=0.664082
active=83: F_T=0.971500, F_V=0.673878
active=82: F_T=0.971800, F_V=0.670816
active=81: F_T=0.970400, F_V=0.666020
active=80: F_T=0.972300, F_V=0.675510
active=79: F_T=0.972100, F_V=0.676429
active=78: F_T=0.969100, F_V=0.680714
active=77: F_T=0.968600, F_V=0.681939
active=76: F_T=0.968500, F_V=0.686837
active=75: F_T=0.965800, F_V=0.690612
active=74: F_T=0.969000, F_V=0.687347
active=73: F_T=0.967000, F_V=0.690714
active=72: F_T=0.967900, F_V=0.696224
active=71: F_T=0.965100, F_V=0.704490
active=70: F_T=0.968000, F_V=0.708673
active=69: F_T=0.965000, F_V=0.711837
active=68: F_T=0.965600, F_V=0.712551
active=67: F_T=0.965400, F_V=0.713776
active=66: F_T=0.961600, F_V=0.717959
active=65: F_T=0.962200, F_V=0.721224
active=64: F_T=0.964400, F_V=0.728878
active=63: F_T=0.962200, F_V=0.722449
active=62: F_T=0.962100, F_V=0.719388
active=61: F_T=0.962500, F_V=0.727041
active=60: F_T=0.960300, F_V=0.729898
active=59: F_T=0.962800, F_V=0.732755
active=58: F_T=0.957900, F_V=0.732653
active=57: F_T=0.958100, F_V=0.728878
active=56: F_T=0.955400, F_V=0.736327
active=55: F_T=0.957600, F_V=0.738265
active=54: F_T=0.957500, F_V=0.744796
active=53: F_T=0.957200, F_V=0.747347
active=52: F_T=0.956400, F_V=0.755000
active=51: F_T=0.955200, F_V=0.767245
active=50: F_T=0.951100, F_V=0.761020
active=49: F_T=0.950100, F_V=0.767551
active=48: F_T=0.951000, F_V=0.774694
active=47: F_T=0.951500, F_V=0.772449
active=46: F_T=0.948800, F_V=0.773776
active=45: F_T=0.947700, F_V=0.766633
active=44: F_T=0.946500, F_V=0.767959
active=43: F_T=0.945600, F_V=0.773980
active=42: F_T=0.947700, F_V=0.772245
active=41: F_T=0.946000, F_V=0.775204
active=40: F_T=0.944400, F_V=0.790510
active=39: F_T=0.947700, F_V=0.776531
active=38: F_T=0.943400, F_V=0.779184
active=37: F_T=0.938500, F_V=0.779388
active=36: F_T=0.939200, F_V=0.788265
active=35: F_T=0.937000, F_V=0.791327
active=34: F_T=0.934800, F_V=0.790714
active=33: F_T=0.937300, F_V=0.799082
active=32: F_T=0.937600, F_V=0.795306
active=31: F_T=0.937700, F_V=0.786939
active=30: F_T=0.929600, F_V=0.783163
active=29: F_T=0.921100, F_V=0.775000
active=28: F_T=0.916100, F_V=0.783673
active=27: F_T=0.917800, F_V=0.777653
active=26: F_T=0.911100, F_V=0.783980
active=25: F_T=0.915500, F_V=0.794898
active=24: F_T=0.914500, F_V=0.796429
active=23: F_T=0.910200, F_V=0.800510
active=22: F_T=0.907600, F_V=0.801327
active=21: F_T=0.900200, F_V=0.803469
active=20: F_T=0.901800, F_V=0.799796
active=19: F_T=0.896800, F_V=0.793776
active=18: F_T=0.889500, F_V=0.788469
active=17: F_T=0.893000, F_V=0.797653
active=16: F_T=0.874500, F_V=0.785714
active=15: F_T=0.869500, F_V=0.778878
active=14: F_T=0.853500, F_V=0.766224
active=13: F_T=0.846100, F_V=0.769184
active=12: F_T=0.843100, F_V=0.777653
active=11: F_T=0.829500, F_V=0.782551
active=10: F_T=0.833300, F_V=0.773571
active=9: F_T=0.812900, F_V=0.756429
active=8: F_T=0.791900, F_V=0.745204
active=7: F_T=0.773300, F_V=0.729184
active=6: F_T=0.761000, F_V=0.737653
active=5: F_T=0.748500, F_V=0.709082
active=4: F_T=0.723000, F_V=0.687653
active=3: F_T=0.649000, F_V=0.627143
active=2: F_T=0.604800, F_V=0.571837
active=1: F_T=0.595800, F_V=0.592245
active=0: F_T=0.509900, F_V=0.500102
