N=100
P=50
R=3
1 -1.406119 1.110176 -0.647871 0.226515 -0.935209 -0.314578 -0.301407 1.994459 -0.751237 -0.161889 0.631570 -0.544182 -1.180041 0.112038 -1.791834 1.504416 -0.897984 3.135744 -0.621614 -1.026419 0.173176 -0.427927 -0.387290 0.356050 -0.728859 -1.192323 0.676836 0.543352 0.482646 -0.103280 1.637524 0.777270 -1.359633 0.416025 -0.838558 -0.888437 -1.236606 -0.797337 -1.554153 -0.498696 1.016183 -1.064817 -2.411139 0.249178 0.626760 -0.228538 -2.104739 -0.455629 0.214454 0.779869 8.722024 1.000000
2 -0.510292 -0.788066 1.580838 0.706871 -1.151205 -1.520889 0.573775 -0.253470 0.678842 1.657676 -1.857096 1.252808 -1.197723 0.839352 -0.219466 -1.971679 0.398250 0.029421 1.521394 -0.015203 0.996484 0.197192 -1.024629 -0.678472 1.342065 -1.393979 -1.171606 -0.261906 -0.324886 0.174600 1.106150 0.494212 -0.077041 1.252201 -0.225916 0.160350 -0.211246 -1.807441 -0.953166 1.516218 -0.019766 0.176004 -0.338534 -0.942720 -0.001560 1.397322 -0.913236 1.463138 -2.077073 0.317023 3.195108 2.000000
3 -0.050963 0.191454 -0.666797 0.082714 0.396912 0.006817 0.542855 -0.335885 -2.410961 -1.948905 0.017908 -1.098389 0.674117 -1.173150 -0.192971 0.743502 -0.258343 0.066656 -0.766063 1.286751 -1.049809 -0.022126 0.175172 -0.492059 0.811149 -0.279274 -0.035394 0.635606 1.838592 -0.966712 0.292581 -0.096736 -0.845578 0.641991 -0.793941 0.904462 1.662275 -0.319910 0.853355 -1.233436 1.805140 1.110900 1.239848 -2.048737 -0.993068 -1.195763 -0.633044 0.818896 0.709379 0.810868 0.190615 1.000000
4 1.100543 -1.059804 -0.271244 -1.162125 -0.687128 -0.845372 -0.540705 1.417976 -0.411132 -0.834854 -0.427389 0.318610 1.242317 -0.178035 -2.184979 -0.271851 -1.718255 -0.997539 0.448856 0.151915 1.618977 -1.606949 0.913857 0.826500 0.500856 2.110288 2.226340 -0.367626 0.717324 -1.452054 0.976928 -0.345154 0.106479 -1.244774 1.075845 0.622009 0.662442 -0.695227 -0.040403 -1.776381 0.162974 0.223784 -0.502609 1.127190 -0.385934 -1.941660 -0.135880 -0.810645 -0.650827 -2.482397 4.159339 2.000000
5 0.693278 0.313612 -1.505910 -0.225459 2.193580 -1.065454 -1.328746 0.373167 -0.358614 -0.248205 0.279801 -0.705685 2.341508 0.960473 -1.478420 0.964855 2.219478 1.402121 -1.233682 0.798453 -0.079154 -0.754461 0.405161 -0.359117 -0.623640 -0.088854 -0.271424 1.170690 -0.573020 -0.319874 -2.041744 -0.628158 1.550782 1.071340 0.555009 -1.647029 -0.004258 -0.514288 -0.218069 1.044530 1.311092 -0.050241 0.432116 -0.674816 -0.292726 -0.573663 -0.418509 -0.595282 0.594375 -1.557000 0.306381 1.000000
6 -0.417242 0.969579 0.425248 1.703157 2.608811 -0.138877 -0.701016 0.279954 -0.464743 1.222981 1.043640 0.579994 0.163727 0.471885 1.416984 -0.833312 -1.086607 -0.488628 1.105613 0.330458 1.012543 1.881487 -1.252296 0.263866 0.893052 1.237584 -0.942329 0.311011 0.666459 -1.537559 0.316528 -1.451036 -0.525392 1.189671 -1.609038 0.913522 -0.206012 -0.618584 -0.040664 1.848259 1.249947 -0.109976 1.158171 0.371496 -0.070047 1.635533 0.431472 1.262863 -0.640900 -2.489996 0.251992 1.000000
7 -0.009329 -0.463371 0.453015 0.016856 -1.679987 1.257607 0.944861 -1.827203 0.391527 -1.605909 0.330706 -1.811146 0.019966 1.557699 -1.076291 0.586382 -0.553274 0.188313 1.419186 1.156887 -0.456813 -1.131806 1.902329 1.188194 0.618892 0.944110 -0.017084 -1.569370 -0.247266 0.165397 0.148354 0.676014 0.697398 -1.079481 -1.412283 1.220858 -0.903914 0.380805 0.553426 1.581090 1.829207 -3.335169 -0.994185 -1.345015 0.058172 0.431955 0.402416 0.040313 1.309557 -0.850472 2.198721 2.000000
8 0.377969 0.807422 1.338865 -0.417256 -0.496085 -0.286662 -0.838068 0.629407 -1.405858 0.438978 0.203257 -0.394436 -1.086596 0.157362 0.166665 0.058332 2.105079 1.351329 2.068551 0.958241 1.575539 0.376074 0.670705 1.524262 -1.424154 -1.467868 -0.398423 -0.593335 0.733277 1.545525 0.103681 0.019595 -1.203771 -0.153572 -1.303432 0.658715 -0.620589 -2.310137 -0.138945 0.725270 0.237589 0.780095 0.662916 1.203818 -0.036473 -0.254322 -0.142403 0.472561 0.154066 -0.154428 0.458586 1.000000
9 0.535011 1.355014 0.248547 -0.217418 1.933484 -1.440258 0.354906 -1.730717 0.707933 1.157526 0.650339 0.721361 -2.295259 1.458399 -0.141787 -1.324750 1.659475 -1.582673 -0.566697 0.319509 0.431768 -0.029727 2.209949 0.535030 -0.663100 0.299086 0.247374 0.605529 0.325947 0.693723 0.850519 -0.416480 0.968994 -0.086334 0.853602 -0.332784 -1.912715 -0.001302 1.502876 -0.626415 -0.439611 1.749031 -0.208197 -1.145459 -0.297342 0.165999 -0.112894 -0.433409 2.060784 -0.230153 0.469652 1.000000
10 2.457666 -0.542680 -0.044974 0.006931 -1.205629 1.016061 0.044917 0.597251 -1.089793 0.118415 -0.135155 -1.544950 -0.970380 0.205495 2.252653 0.277611 -0.653969 0.143421 -0.801766 -0.457734 -0.151404 -0.906389 -2.179578 1.054815 -1.029136 0.089427 -0.330864 -0.792991 0.257798 0.492549 0.253530 -0.338753 1.685240 -2.556476 0.800203 2.422125 0.189539 -0.776153 -0.047050 0.482426 -0.438446 2.024556 0.159803 0.922993 1.147771 1.758642 1.709107 -0.304003 -1.206210 1.189963 0.167644 2.000000
