active=100: F_T=1.000000, F_V=0.563800
active=99: F_T=1.000000, F_V=0.579600
active=98: F_T=1.000000, F_V=0.584400
active=97: F_T=1.000000, F_V=0.592000
active=96: F_T=1.000000, F_V=0.584200
active=95: F_T=1.000000, F_V=0.601800
active=94: F_T=1.000000, F_V=0.602800
active=93: F_T=1.000000, F_V=0.605000
active=92: F_T=1.000000, F_V=0.602400
active=91: F_T=1.000000, F_V=0.614800
active=90: F_T=1.000000, F_V=0.597000
active=89: F_T=1.000000, F_V=0.612800
active=88: F_T=1.000000, F_V=0.627200
active=87: F_T=1.000000, F_V=0.616600
active=86: F_T=1.000000, F_V=0.627600
active=85: F_T=1.000000, F_V=0.626600
active=84: F_T=1.000000, F_V=0.636800
active=83: F_T=1.000000, F_V=0.634600
active=82: F_T=1.000000, F_V=0.639200
active=81: F_T=1.000000, F_V=0.654800
active=80: F_T=1.000000, F_V=0.651800
active=79: F_T=1.000000, F_V=0.655000
active=78: F_T=1.000000, F_V=0.666800
active=77: F_T=1.000000, F_V=0.669000
active=76: F_T=1.000000, F_V=0.658600
active=75: F_T=1.000000, F_V=0.654400
active=74: F_T=1.000000, F_V=0.673600
active=73: F_T=1.000000, F_V=0.681000
active=72: F_T=1.000000, F_V=0.670600
active=71: F_T=1.000000, F_V=0.688400
active=70: F_T=1.000000, F_V=0.697800
active=69: F_T=1.000000, F_V=0.692600
active=68: F_T=1.000000, F_V=0.689800
active=67: F_T=1.000000, F_V=0.691400
active=66: F_T=1.000000, F_V=0.710400
active=65: F_T=1.000000, F_V=0.714200
active=64: F_T=1.000000, F_V=0.711200
active=63: F_T=0.999800, F_V=0.714200
active=62: F_T=0.999600, F_V=0.724000
active=61: F_T=1.000000, F_V=0.710000
active=60: F_T=0.999600, F_V=0.716000
active=59: F_T=0.999200, F_V=0.731400
active=58: F_T=0.999400, F_V=0.731400
active=57: F_T=0.998600, F_V=0.734000
active=56: F_T=0.998200, F_V=0.731200
active=55: F_T=0.998400, F_V=0.738200
active=54: F_T=0.997000, F_V=0.748000
active=53: F_T=0.997200, F_V=0.747200
active=52: F_T=0.995000, F_V=0.747000
active=51: F_T=0.994200, F_V=0.754600
active=50: F_T=0.994400, F_V=0.743800
active=49: F_T=0.991800, F_V=0.753800
active=48: F_T=0.989200, F_V=0.762600
active=47: F_T=0.988200, F_V=0.754200
active=46: F_T=0.988000, F_V=0.758000
active=45: F_T=0.990400, F_V=0.774000
active=44: F_T=0.987800, F_V=0.770400
active=43: F_T=0.982600, F_V=0.774800
active=42: F_T=0.980800, F_V=0.776000
active=41: F_T=0.977800, F_V=0.773000
active=40: F_T=0.978800, F_V=0.780200
active=39: F_T=0.981400, F_V=0.774600
active=38: F_T=0.976000, F_V=0.778200
active=37: F_T=0.976800, F_V=0.775000
active=36: F_T=0.978200, F_V=0.779000
active=35: F_T=0.974600, F_V=0.786400
active=34: F_T=0.971400, F_V=0.775800
active=33: F_T=0.973600, F_V=0.785200
active=32: F_T=0.967000, F_V=0.783400
active=31: F_T=0.968000, F_V=0.790000
active=30: F_T=0.972400, F_V=0.808000
active=29: F_T=0.971400, F_V=0.805000
active=28: F_T=0.970400, F_V=0.816400
active=27: F_T=0.969800, F_V=0.799200
active=26: F_T=0.968000, F_V=0.806000
active=25: F_T=0.968000, F_V=0.820000
active=24: F_T=0.969600, F_V=0.825200
active=23: F_T=0.961800, F_V=0.821400
active=22: F_T=0.953200, F_V=0.815400
active=21: F_T=0.949800, F_V=0.809000
active=20: F_T=0.943800, F_V=0.807600
active=19: F_T=0.940600, F_V=0.820000
active=18: F_T=0.943600, F_V=0.833200
active=17: F_T=0.942000, F_V=0.832400
active=16: F_T=0.934600, F_V=0.833400
active=15: F_T=0.934000, F_V=0.846000
active=14: F_T=0.930000, F_V=0.846800
active=13: F_T=0.931000, F_V=0.833400
active=12: F_T=0.924200, F_V=0.851600
active=11: F_T=0.929800, F_V=0.842600
active=10: F_T=0.911600, F_V=0.834800
active=9: F_T=0.911000, F_V=0.848400
active=8: F_T=0.913200, F_V=0.834200
active=7: F_T=0.880400, F_V=0.819800
active=6: F_T=0.864400, F_V=0.810200
active=5: F_T=0.844600, F_V=0.791000
active=4: F_T=0.836200, F_V=0.795800
active=3: F_T=0.823800, F_V=0.782800
active=2: F_T=0.718600, F_V=0.670200
active=1: F_T=0.729400, F_V=0.716600
active=0: F_T=0.520000, F_V=0.480000
