active=20: F_T=0.903400, F_V=0.666200
active=19: F_T=0.898600, F_V=0.673800
active=18: F_T=0.898200, F_V=0.679000
active=17: F_T=0.889200, F_V=0.696000
active=16: F_T=0.881400, F_V=0.706600
active=15: F_T=0.881200, F_V=0.706400
active=14: F_T=0.872200, F_V=0.726000
active=13: F_T=0.867200, F_V=0.726200
active=12: F_T=0.868000, F_V=0.730000
active=11: F_T=0.861200, F_V=0.737000
active=10: F_T=0.863000, F_V=0.745400
active=9: F_T=0.856000, F_V=0.750200
active=8: F_T=0.855600, F_V=0.762600
active=7: F_T=0.831600, F_V=0.760400
active=6: F_T=0.806600, F_V=0.732400
active=5: F_T=0.763400, F_V=0.693200
active=4: F_T=0.747000, F_V=0.712800
active=3: F_T=0.703800, F_V=0.663400
active=2: F_T=0.653200, F_V=0.656600
active=1: F_T=0.590400, F_V=0.581400
active=0: F_T=0.520000, F_V=0.480000
