active=20: F_T=0.849300, F_V=0.766800
active=19: F_T=0.850400, F_V=0.774400
active=18: F_T=0.851100, F_V=0.770200
active=17: F_T=0.843200, F_V=0.777000
active=16: F_T=0.846300, F_V=0.781600
active=15: F_T=0.841400, F_V=0.784800
active=14: F_T=0.835300, F_V=0.784500
active=13: F_T=0.842000, F_V=0.792000
active=12: F_T=0.834700, F_V=0.782600
active=11: F_T=0.821500, F_V=0.788200
active=10: F_T=0.829000, F_V=0.787400
active=9: F_T=0.816100, F_V=0.778600
active=8: F_T=0.825200, F_V=0.787100
active=7: F_T=0.812000, F_V=0.774900
active=6: F_T=0.811700, F_V=0.775400
active=5: F_T=0.801600, F_V=0.775800
active=4: F_T=0.785000, F_V=0.752700
active=3: F_T=0.742100, F_V=0.726100
active=2: F_T=0.710900, F_V=0.696500
active=1: F_T=0.644100, F_V=0.650900
active=0: F_T=0.500000, F_V=0.500000
