active=20: F_T=0.915200, F_V=0.685000
active=19: F_T=0.920000, F_V=0.672400
active=18: F_T=0.917400, F_V=0.703400
active=17: F_T=0.914000, F_V=0.697800
active=16: F_T=0.909800, F_V=0.727800
active=15: F_T=0.905000, F_V=0.737800
active=14: F_T=0.898400, F_V=0.742400
active=13: F_T=0.889000, F_V=0.751200
active=12: F_T=0.875000, F_V=0.741800
active=11: F_T=0.860400, F_V=0.753200
active=10: F_T=0.840200, F_V=0.752800
active=9: F_T=0.837800, F_V=0.744800
active=8: F_T=0.777000, F_V=0.690800
active=7: F_T=0.804200, F_V=0.742000
active=6: F_T=0.781400, F_V=0.719400
active=5: F_T=0.775000, F_V=0.683800
active=4: F_T=0.699800, F_V=0.628600
active=3: F_T=0.671800, F_V=0.639600
active=2: F_T=0.673400, F_V=0.640600
active=1: F_T=0.662800, F_V=0.658800
active=0: F_T=0.520000, F_V=0.480000
