active=60: F_T=0.960100, F_V=0.650100
active=59: F_T=0.958600, F_V=0.656900
active=58: F_T=0.958500, F_V=0.659100
active=57: F_T=0.960400, F_V=0.663900
active=56: F_T=0.955400, F_V=0.668200
active=55: F_T=0.958000, F_V=0.670900
active=54: F_T=0.953200, F_V=0.678100
active=53: F_T=0.950800, F_V=0.681900
active=52: F_T=0.951100, F_V=0.677900
active=51: F_T=0.948400, F_V=0.681100
active=50: F_T=0.946200, F_V=0.691800
active=49: F_T=0.947100, F_V=0.691800
active=48: F_T=0.945900, F_V=0.703900
active=47: F_T=0.944100, F_V=0.701500
active=46: F_T=0.940900, F_V=0.700100
active=45: F_T=0.938000, F_V=0.714900
active=44: F_T=0.942200, F_V=0.706900
active=43: F_T=0.933000, F_V=0.715100
active=42: F_T=0.937300, F_V=0.715200
active=41: F_T=0.930300, F_V=0.726200
active=40: F_T=0.931400, F_V=0.730700
active=39: F_T=0.927000, F_V=0.743000
active=38: F_T=0.924000, F_V=0.731900
active=37: F_T=0.929200, F_V=0.736300
active=36: F_T=0.926000, F_V=0.740900
active=35: F_T=0.923400, F_V=0.746000
active=34: F_T=0.927600, F_V=0.752500
active=33: F_T=0.918300, F_V=0.751800
active=32: F_T=0.915900, F_V=0.769300
active=31: F_T=0.919100, F_V=0.767200
active=30: F_T=0.913500, F_V=0.761900
active=29: F_T=0.911900, F_V=0.765700
active=28: F_T=0.909200, F_V=0.781300
active=27: F_T=0.905200, F_V=0.775900
active=26: F_T=0.901600, F_V=0.780700
active=25: F_T=0.895100, F_V=0.769900
active=24: F_T=0.889700, F_V=0.770000
active=23: F_T=0.891700, F_V=0.771200
active=22: F_T=0.892100, F_V=0.777800
active=21: F_T=0.883600, F_V=0.781400
active=20: F_T=0.875600, F_V=0.782800
active=19: F_T=0.875200, F_V=0.773300
active=18: F_T=0.863000, F_V=0.769600
active=17: F_T=0.857800, F_V=0.774000
active=16: F_T=0.855500, F_V=0.782000
active=15: F_T=0.843000, F_V=0.777000
active=14: F_T=0.848800, F_V=0.767900
active=13: F_T=0.834800, F_V=0.779600
active=12: F_T=0.821600, F_V=0.767800
active=11: F_T=0.801300, F_V=0.731100
active=10: F_T=0.801200, F_V=0.740400
active=9: F_T=0.821400, F_V=0.766600
active=8: F_T=0.805000, F_V=0.751200
active=7: F_T=0.787900, F_V=0.754200
active=6: F_T=0.750700, F_V=0.715700
active=5: F_T=0.722000, F_V=0.695200
active=4: F_T=0.705900, F_V=0.683900
active=3: F_T=0.632900, F_V=0.614800
active=2: F_T=0.599200, F_V=0.592500
active=1: F_T=0.587700, F_V=0.591000
active=0: F_T=0.500000, F_V=0.500000
