active=40: F_T=0.968333, F_V=0.664792
active=39: F_T=0.968958, F_V=0.670000
active=38: F_T=0.966250, F_V=0.666458
active=37: F_T=0.965208, F_V=0.680208
active=36: F_T=0.966458, F_V=0.664167
active=35: F_T=0.966458, F_V=0.677083
active=34: F_T=0.963750, F_V=0.701667
active=33: F_T=0.963333, F_V=0.702708
active=32: F_T=0.961875, F_V=0.712917
active=31: F_T=0.962500, F_V=0.713958
active=30: F_T=0.961042, F_V=0.715833
active=29: F_T=0.958333, F_V=0.717917
active=28: F_T=0.957917, F_V=0.711667
active=27: F_T=0.957708, F_V=0.718125
active=26: F_T=0.953542, F_V=0.722917
active=25: F_T=0.953958, F_V=0.723125
active=24: F_T=0.953125, F_V=0.728333
active=23: F_T=0.954375, F_V=0.737708
active=22: F_T=0.950208, F_V=0.745000
active=21: F_T=0.941667, F_V=0.747917
active=20: F_T=0.943750, F_V=0.754792
active=19: F_T=0.937083, F_V=0.751250
active=18: F_T=0.940208, F_V=0.768542
active=17: F_T=0.934167, F_V=0.775208
active=16: F_T=0.932917, F_V=0.783333
active=15: F_T=0.932708, F_V=0.792083
active=14: F_T=0.925417, F_V=0.795625
active=13: F_T=0.928333, F_V=0.801250
active=12: F_T=0.917708, F_V=0.802917
active=11: F_T=0.910417, F_V=0.811875
active=10: F_T=0.915208, F_V=0.822500
active=9: F_T=0.905000, F_V=0.808750
active=8: F_T=0.867917, F_V=0.798542
active=7: F_T=0.858750, F_V=0.779167
active=6: F_T=0.821458, F_V=0.768958
active=5: F_T=0.800417, F_V=0.746667
active=4: F_T=0.767292, F_V=0.710000
active=3: F_T=0.742708, F_V=0.700625
active=2: F_T=0.706042, F_V=0.706250
active=1: F_T=0.679167, F_V=0.684375
active=0: F_T=0.500000, F_V=0.500000
