active=60: F_T=0.910100, F_V=0.498600
active=59: F_T=0.911800, F_V=0.493100
active=58: F_T=0.908300, F_V=0.504100
active=57: F_T=0.902600, F_V=0.513700
active=56: F_T=0.899900, F_V=0.508800
active=55: F_T=0.896500, F_V=0.514500
active=54: F_T=0.897000, F_V=0.514000
active=53: F_T=0.895900, F_V=0.522500
active=52: F_T=0.889100, F_V=0.521400
active=51: F_T=0.882100, F_V=0.520600
active=50: F_T=0.878100, F_V=0.531300
active=49: F_T=0.883700, F_V=0.530300
active=48: F_T=0.882100, F_V=0.528400
active=47: F_T=0.872900, F_V=0.538100
active=46: F_T=0.869600, F_V=0.543000
active=45: F_T=0.871000, F_V=0.546900
active=44: F_T=0.864300, F_V=0.546800
active=43: F_T=0.862300, F_V=0.555100
active=42: F_T=0.865100, F_V=0.555100
active=41: F_T=0.854400, F_V=0.561000
active=40: F_T=0.851800, F_V=0.559800
active=39: F_T=0.854200, F_V=0.572000
active=38: F_T=0.852600, F_V=0.568000
active=37: F_T=0.841900, F_V=0.580300
active=36: F_T=0.839200, F_V=0.591600
active=35: F_T=0.840300, F_V=0.589600
active=34: F_T=0.832300, F_V=0.594300
active=33: F_T=0.825600, F_V=0.595500
active=32: F_T=0.827300, F_V=0.601300
active=31: F_T=0.830100, F_V=0.602800
active=30: F_T=0.825200, F_V=0.611800
active=29: F_T=0.813000, F_V=0.619400
active=28: F_T=0.810400, F_V=0.622600
active=27: F_T=0.805600, F_V=0.625700
active=26: F_T=0.811100, F_V=0.625900
active=25: F_T=0.806500, F_V=0.627800
active=24: F_T=0.800400, F_V=0.631000
active=23: F_T=0.794000, F_V=0.638700
active=22: F_T=0.784500, F_V=0.637900
active=21: F_T=0.776500, F_V=0.649000
active=20: F_T=0.778700, F_V=0.634600
active=19: F_T=0.765100, F_V=0.632500
active=18: F_T=0.770200, F_V=0.642800
active=17: F_T=0.759800, F_V=0.640000
active=16: F_T=0.753200, F_V=0.634100
active=15: F_T=0.747900, F_V=0.635900
active=14: F_T=0.750000, F_V=0.636500
active=13: F_T=0.727300, F_V=0.634500
active=12: F_T=0.738200, F_V=0.644600
active=11: F_T=0.720300, F_V=0.641200
active=10: F_T=0.717700, F_V=0.638100
active=9: F_T=0.718600, F_V=0.650500
active=8: F_T=0.709000, F_V=0.639800
active=7: F_T=0.709500, F_V=0.640700
active=6: F_T=0.706200, F_V=0.643400
active=5: F_T=0.683800, F_V=0.638200
active=4: F_T=0.656300, F_V=0.627400
active=3: F_T=0.628300, F_V=0.606300
active=2: F_T=0.601100, F_V=0.588500
active=1: F_T=0.534700, F_V=0.536000
active=0: F_T=0.500000, F_V=0.500000
