active=60: F_T=1.000000, F_V=0.494000
active=59: F_T=1.000000, F_V=0.492000
active=58: F_T=1.000000, F_V=0.504000
active=57: F_T=1.000000, F_V=0.490000
active=56: F_T=1.000000, F_V=0.505000
active=55: F_T=1.000000, F_V=0.520000
active=54: F_T=1.000000, F_V=0.546000
active=53: F_T=1.000000, F_V=0.520000
active=52: F_T=1.000000, F_V=0.542000
active=51: F_T=1.000000, F_V=0.528000
active=50: F_T=1.000000, F_V=0.549000
active=49: F_T=1.000000, F_V=0.550000
active=48: F_T=1.000000, F_V=0.580000
active=47: F_T=1.000000, F_V=0.586000
active=46: F_T=1.000000, F_V=0.559000
active=45: F_T=1.000000, F_V=0.597000
active=44: F_T=1.000000, F_V=0.577000
active=43: F_T=1.000000, F_V=0.584000
active=42: F_T=1.000000, F_V=0.619000
active=41: F_T=1.000000, F_V=0.629000
active=40: F_T=1.000000, F_V=0.621000
active=39: F_T=1.000000, F_V=0.643000
active=38: F_T=1.000000, F_V=0.619000
active=37: F_T=1.000000, F_V=0.655000
active=36: F_T=1.000000, F_V=0.653000
active=35: F_T=1.000000, F_V=0.657000
active=34: F_T=1.000000, F_V=0.679000
active=33: F_T=1.000000, F_V=0.693000
active=32: F_T=1.000000, F_V=0.691000
active=31: F_T=1.000000, F_V=0.736000
active=30: F_T=1.000000, F_V=0.702000
active=29: F_T=1.000000, F_V=0.716000
active=28: F_T=1.000000, F_V=0.744000
active=27: F_T=1.000000, F_V=0.770000
active=26: F_T=1.000000, F_V=0.790000
active=25: F_T=1.000000, F_V=0.770000
active=24: F_T=1.000000, F_V=0.750000
active=23: F_T=1.000000, F_V=0.763000
active=22: F_T=1.000000, F_V=0.790000
active=21: F_T=1.000000, F_V=0.799000
active=20: F_T=1.000000, F_V=0.783000
active=19: F_T=1.000000, F_V=0.807000
active=18: F_T=1.000000, F_V=0.799000
active=17: F_T=1.000000, F_V=0.791000
active=16: F_T=1.000000, F_V=0.784000
active=15: F_T=1.000000, F_V=0.763000
active=14: F_T=1.000000, F_V=0.788000
active=13: F_T=1.000000, F_V=0.780000
active=12: F_T=1.000000, F_V=0.801000
active=11: F_T=1.000000, F_V=0.821000
active=10: F_T=1.000000, F_V=0.801000
active=9: F_T=1.000000, F_V=0.835000
active=8: F_T=1.000000, F_V=0.857000
active=7: F_T=1.000000, F_V=0.842000
active=6: F_T=1.000000, F_V=0.810000
active=5: F_T=1.000000, F_V=0.861000
active=4: F_T=0.999000, F_V=0.864000
active=3: F_T=0.997000, F_V=0.880000
active=2: F_T=0.956000, F_V=0.835000
active=1: F_T=0.811000, F_V=0.683000
active=0: F_T=0.600000, F_V=0.400000
